"EventID","ActionID","SoundID","SourceID","WEM","StreamType","SizeBytes","SizeKB","Codec","SampleRate","Channels","Streams","DurationSec","Looping","VgmstreamExit"
"2661574759","955378424","531718375","854370586","854370586.wem","1","29974","29,27","","","","","113705","","0"
"1405227687","445898433","107351660","854499199","854499199.wem","1","11209","10,95","","","","","32232","","0"
"3506748687","825136468","542135117","857517261","857517261.wem","1","16385","16","","","","","47487","","0"
"3852300566","837731007","918204479","858031971","858031971.wem","1","72508","70,81","","","","","272810","","0"
"1373325719","368020843","260067330","858928381","858928381.wem","1","25078","24,49","","","","","93311","","0"
"1594075579","877751170","298667061","859504379","859504379.wem","1","36836","35,97","","","","","139817","","0"
"2138555756","265369006","1046109848","860084154","860084154.wem","2","36596","35,74","","","","","135602","","0"
"2518913913","368057932","829265289","860778881","860778881.wem","1","33872","33,08","","","","","122325","","0"
"1354894830","535209366","83948682","861286715","861286715.wem","1","11246","10,98","","","","","31509","","0"
"2346547009","408920005","930575479","864627047","864627047.wem","1","39445","38,52","","","","","152446","","0"
"2425029175","879789512","459152143","864723965","864723965.wem","1","23579","23,03","","","","","77823","","0"
"2739992076","1004918001","999342135","864907048","864907048.wem","1","13569","13,25","","","","","51553","","0"
"2255500328","544423684","523399982","866332544","866332544.wem","1","35364","34,54","","","","","125844","","0"
"3073592732","457999176","616613882","866356484","866356484.wem","1","16157","15,78","","","","","54538","","0"
"3359936350","173298372","783563524","866425644","866425644.wem","1","21074","20,58","","","","","63905","","0"
"1930439428","66161166","859486199","866777626","866777626.wem","1","39637","38,71","","","","","151607","","0"
"388090327","820191906","953838108","867267413","867267413.wem","1","17078","16,68","","","","","62261","","0"
"2764976541","1060556026","980836785","867596762","867596762.wem","1","13002","12,7","","","","","47207","","0"
"29382661","218392660","816859556","868639152","868639152.wem","1","54017","52,75","","","","","204287","","0"
"4036653965","373031419","328041633","871207888","871207888.wem","1","16620","16,23","","","","","59562","","0"
"430148789","515707525","1042257467","871360798","871360798.wem","1","28470","27,8","","","","","105119","","0"
"2618876834","380036408","713689065","872314379","872314379.wem","1","55726","54,42","","","","","182186","","0"
"3344009922","280982821","12453192","873145965","873145965.wem","1","6986","6,82","","","","","20121","","0"
"255483752","506128832","370474630","874708357","874708357.wem","1","107541","105,02","","","","","375125","","0"
"629627779","990040243","599798216","874935267","874935267.wem","2","38351","37,45","","","","","155815","","0"
"2578213330","74137745","872518086","876561326","876561326.wem","1","15560","15,2","","","","","60051","","0"
"1220812717","1035530909","570353536","876612086","876612086.wem","1","14907","14,56","","","","","54783","","0"
"95586499","169232804","506509550","876947983","876947983.wem","1","28117","27,46","","","","","96831","","0"
"1147976870","583036020","168299508","876965456","876965456.wem","1","36037","35,19","","","","","135850","","0"
"2315098178","550677700","1038513762","877143853","877143853.wem","1","20433","19,95","","","","","60016","","0"
"2945085863","796624193","410822757","878170847","878170847.wem","1","98381","96,08","","","","","381897","","0"
"1230411843","239157836","21594974","878999912","878999912.wem","1","22171","21,65","","","","","86442","","0"
"3473193513","28085961","458512398","880656504","880656504.wem","1","27901","27,25","","","","","89803","","0"
"3850588505","70497771","613357147","882258407","882258407.wem","1","32932","32,16","","","","","125395","","0"
"3746903343","852505034","715412627","882396025","882396025.wem","1","23299","22,75","","","","","83967","","0"
"15524057","22341881","820328157","883334655","883334655.wem","1","42611","41,61","","","","","147482","","0"
"3674106912","874241281","111133726","883984475","883984475.wem","1","82792","80,85","","","","","313301","","0"
"1347458514","186615950","101003551","884181245","884181245.wem","1","30384","29,67","","","","","115711","","0"
"3595682514","69768974","759177831","884549210","884549210.wem","1","76477","74,68","","","","","276533","","0"
"3158746592","407292068","207984255","884690055","884690055.wem","1","17056","16,66","","","","","66814","","0"
"3158277099","987672707","687869472","885929473","885929473.wem","1","7065","6,9","","","","","23497","","0"
"3020786623","617526787","388939738","886608002","886608002.wem","1","18244","17,82","","","","","68173","","0"
"3452444601","286399025","339899159","886897021","886897021.wem","1","10968","10,71","","","","","39561","","0"
"2878382540","1050514178","845078982","887480316","887480316.wem","1","72128","70,44","","","","","277691","","0"
"2353495165","1012768493","554229384","887694664","887694664.wem","1","21092","20,6","","","","","59247","","0"
"3864939535","808004267","466551888","888043717","888043717.wem","1","19052","18,61","","","","","56615","","0"
"25410473","403124118","774990946","888850491","888850491.wem","1","67096","65,52","","","","","263536","","0"
"773998049","687023767","364268165","890121176","890121176.wem","1","36055","35,21","","","","","133685","","0"
"2149964272","589009586","881382546","891536372","891536372.wem","2","136442","133,24","","","","","557722","","0"
"827981070","93018469","44257957","892162788","892162788.wem","1","75172","73,41","","","","","275114","","0"
"4195663230","1047410545","950532402","892193187","892193187.wem","1","28870","28,19","","","","","92842","","0"
"208209033","116632589","167701185","892470400","892470400.wem","1","18351","17,92","","","","","66218","","0"
"3024387871","7289928","850004010","892968061","892968061.wem","1","5201","5,08","","","","","19578","","0"
"1352144180","704120089","669372916","894548271","894548271.wem","1","28505","27,84","","","","","112465","","0"
"3019476070","902071565","166004695","895007152","895007152.wem","1","23880","23,32","","","","","87999","","0"
"2832647578","670621262","1044794715","895500184","895500184.wem","1","42000","41,02","","","","","134987","","0"
"2033346725","771265617","884934728","896537203","896537203.wem","1","56116","54,8","","","","","204302","","0"
"3543770398","1009862860","334158153","897844617","897844617.wem","1","8711","8,51","","","","","28829","","0"
"506962629","2285844","656397272","897931311","897931311.wem","1","11793","11,52","","","","","43690","","0"
"3314509209","872083590","414892240","898001860","898001860.wem","2","22428","21,9","","","","","86487","","0"
"698539982","310126389","757938650","898503064","898503064.wem","1","16132","15,75","","","","","46322","","0"
"3543190865","33263017","229232438","900193839","900193839.wem","1","7085","6,92","","","","","26659","","0"
"3394785282","359251216","17658365","900975517","900975517.wem","1","47332","46,22","","","","","175786","","0"
"4184360097","862407173","137005077","903710341","903710341.wem","1","8563","8,36","","","","","32021","","0"
"4031323964","1034835650","548817883","903880128","903880128.wem","1","31162","30,43","","","","","115514","","0"
"3472596609","598556963","937322468","904508579","904508579.wem","1","40574","39,62","","","","","153615","","0"
"3913212314","117099946","65986410","908775499","908775499.wem","1","12986","12,68","","","","","55871","","0"
"1207874832","317894615","228056663","910243833","910243833.wem","1","28288","27,62","","","","","98815","","0"
"3142304963","783691453","582915972","911282662","911282662.wem","1","12418","12,13","","","","","40959","","0"
"1076133838","731485791","304380630","911543220","911543220.wem","2","58655","57,28","","","","","243797","","0"
"3041643348","708210324","949241249","914212892","914212892.wem","1","27954","27,3","","","","","105663","","0"
"4034131053","909621462","693061900","914637809","914637809.wem","1","34411","33,6","","","","","120299","","0"
"1577743092","869991064","804677276","916018735","916018735.wem","1","24403","23,83","","","","","83988","","0"
"3232962523","58167495","771212542","916026085","916026085.wem","1","9245","9,03","","","","","32447","","0"
"3087475729","973577341","500794153","916594557","916594557.wem","1","46351","45,26","","","","","169474","","0"
"1040802652","584181906","777064904","917369937","917369937.wem","1","22869","22,33","","","","","65706","","0"
"3242189316","387354500","998452030","917585991","917585991.wem","1","46930","45,83","","","","","179246","","0"
"1571639502","101690538","852731061","917921297","917921297.wem","1","12923","12,62","","","","","40533","","0"
"2063662812","857803967","517401414","918364560","918364560.wem","1","14533","14,19","","","","","56349","","0"
"2771812905","471837658","486651074","919355035","919355035.wem","1","21373","20,87","","","","","79317","","0"
"2236051832","1006651323","549028734","919374362","919374362.wem","1","9607","9,38","","","","","29437","","0"
"3731149831","802259581","660949017","919924785","919924785.wem","1","18724","18,29","","","","","68799","","0"
"3250133774","608600397","60461893","920068327","920068327.wem","1","35854","35,01","","","","","132095","","0"
"1563170930","589383386","162456240","920129876","920129876.wem","1","50600","49,41","","","","","191045","","0"
"1263935166","159079101","857964692","920202335","920202335.wem","2","12823","12,52","","","","","49329","","0"
"3174529625","489984894","223366276","920301962","920301962.wem","1","14137","13,81","","","","","33722","","0"
"3581257700","783783444","505152437","921173421","921173421.wem","1","8419","8,22","","","","","29784","","0"
"3765261802","71364058","321032045","927048682","927048682.wem","1","7764","7,58","","","","","29587","","0"
"41015416","655422662","265622055","927057568","927057568.wem","1","80478","78,59","","","","","312618","","0"
"819836569","552454079","437778220","927341555","927341555.wem","1","26181","25,57","","","","","98303","","0"
"923082130","650024790","622513652","928373896","928373896.wem","1","13397","13,08","","","","","50446","","0"
"1504001219","801788045","456172947","929730082","929730082.wem","1","15254","14,9","","","","","51519","","0"
"2909398110","1015695160","834911872","929772598","929772598.wem","1","28483","27,82","","","","","100625","","0"
"2649265093","167917597","871319121","929989629","929989629.wem","1","9286","9,07","","","","","33962","","0"
"1902089781","844605453","360822654","930831490","930831490.wem","1","45229","44,17","","","","","174010","","0"
"1462588812","208835319","409383760","933900365","933900365.wem","1","15523","15,16","","","","","56661","","0"
"1855482301","958923539","78479861","933920771","933920771.wem","1","11872","11,59","","","","","43690","","0"
"469420281","773359881","556568230","934459535","934459535.wem","1","25421","24,83","","","","","105599","","0"
"3278687242","581908100","601743846","936295321","936295321.wem","1","25159","24,57","","","","","86698","","0"
"2517422018","758071889","47293031","937859725","937859725.wem","1","29095","28,41","","","","","106399","","0"
"2286384689","765823039","529062363","938191861","938191861.wem","1","10588","10,34","","","","","29507","","0"
"3411120398","871247096","479443232","938294348","938294348.wem","1","13079","12,77","","","","","38939","","0"
"3372015199","904260975","958361494","939038798","939038798.wem","1","38144","37,25","","","","","132287","","0"
"1536221796","900878983","334999623","939099692","939099692.wem","1","87032","84,99","","","","","325329","","0"
"182032149","453269945","763685314","939132931","939132931.wem","1","22805","22,27","","","","","80166","","0"
"904176116","902255790","964549398","941504960","941504960.wem","1","69794","68,16","","","","","287999","","0"
"843242020","124590272","927406529","941899465","941899465.wem","1","19417","18,96","","","","","68671","","0"
"3536453190","299601734","1008324200","946187242","946187242.wem","1","13662","13,34","","","","","50175","","0"
"3889328532","418038040","273972783","947703177","947703177.wem","1","28974","28,29","","","","","106479","","0"
"2890782109","110818890","821837423","948823182","948823182.wem","1","32326","31,57","","","","","118066","","0"
"3731075189","1056469811","122595610","948839576","948839576.wem","1","10907","10,65","","","","","39317","","0"
"2811078669","575442097","100816364","952069668","952069668.wem","1","20883","20,39","","","","","87733","","0"
"948850232","529577284","753669514","953956546","953956546.wem","1","87649","85,59","","","","","319317","","0"
"727153423","415060198","368332598","956882359","956882359.wem","1","40140","39,2","","","","","151338","","0"
"962791485","339693481","721661854","958186655","958186655.wem","1","41660","40,68","","","","","153194","","0"
"3608137028","574004546","852207460","958401130","958401130.wem","1","17533","17,12","","","","","56886","","0"
"1492325161","326843746","760731484","958740332","958740332.wem","1","22299","21,78","","","","","78621","","0"
"2252829419","537744300","17627223","959203466","959203466.wem","1","10108","9,87","","","","","29995","","0"
"1999873769","749318015","385559637","959761289","959761289.wem","1","13427","13,11","","","","","52991","","0"
"322192348","831867244","870323883","962377788","962377788.wem","1","29797","29,1","","","","","103813","","0"
"758562845","264423618","114240140","963567431","963567431.wem","1","17169","16,77","","","","","61163","","0"
"2584526111","47485129","949224210","964945468","964945468.wem","1","19690","19,23","","","","","74709","","0"
"543797147","351769556","1065786895","966190588","966190588.wem","1","35659","34,82","","","","","134015","","0"
"1860011322","177288494","642708577","968419079","968419079.wem","1","24249","23,68","","","","","87208","","0"
"2876192162","333340310","684649077","969023310","969023310.wem","2","42012","41,03","","","","","174040","","0"
"943159140","606858460","295645005","970401893","970401893.wem","1","18796","18,36","","","","","49839","","0"
"2232931059","300490372","792647131","970479669","970479669.wem","1","13631","13,31","","","","","51327","","0"
"520030803","669476803","19131970","972858731","972858731.wem","1","10044","9,81","","","","","35036","","0"
"322549181","359063730","259448703","974306733","974306733.wem","1","38348","37,45","","","","","138922","","0"
"1426080799","712454948","131341758","974657530","974657530.wem","1","11891","11,61","","","","","36819","","0"
"3975796586","511530878","549011666","975698895","975698895.wem","1","23181","22,64","","","","","87002","","0"
"472807604","163174556","376261092","979544947","979544947.wem","1","23224","22,68","","","","","83114","","0"
"2269607006","639724389","85066016","979556710","979556710.wem","1","11878","11,6","","","","","35329","","0"
"3397463485","304223564","1021974394","979626938","979626938.wem","1","20419","19,94","","","","","77665","","0"
"3428292521","74374552","161295155","980150240","980150240.wem","1","81743","79,83","","","","","311487","","0"
"96887312","728346743","709903674","980652201","980652201.wem","1","25178","24,59","","","","","96751","","0"
"3094265415","527009957","677491422","983217710","983217710.wem","1","20821","20,33","","","","","78794","","0"
"67663027","808018788","218754862","984367350","984367350.wem","1","40495","39,55","","","","","145066","","0"
"466064885","458623902","397778134","987869067","987869067.wem","1","35067","34,25","","","","","132620","","0"
"3140974451","853664769","948694398","988715288","988715288.wem","1","11366","11,1","","","","","34793","","0"
"1226176244","189250353","15049488","990261344","990261344.wem","1","17544","17,13","","","","","63997","","0"
"2698788672","324837614","926509475","990263916","990263916.wem","1","31668","30,93","","","","","112791","","0"
"1999882942","794217752","415584878","990676790","990676790.wem","1","45071","44,01","","","","","175689","","0"
"514196655","154317386","889527213","991998568","991998568.wem","1","63594","62,1","","","","","242047","","0"
"2788594733","145436850","912008692","994924645","994924645.wem","1","32754","31,99","","","","","100539","","0"
"2792667481","409212010","680405612","994952825","994952825.wem","1","28678","28,01","","","","","114846","","0"
"3444675668","697060392","762419982","995532982","995532982.wem","1","7899","7,71","","","","","23475","","0"
"1940251724","275874313","36377255","996950021","996950021.wem","1","29690","28,99","","","","","108261","","0"
"439133687","807301284","751659437","1001401885","1001401885.wem","1","30192","29,48","","","","","103039","","0"
"2837614623","172622681","233234196","1001406991","1001406991.wem","1","10162","9,92","","","","","38229","","0"
"926381553","831342287","826545595","1002118069","1002118069.wem","1","17735","17,32","","","","","48813","","0"
"1422005274","478655467","490656433","1002356841","1002356841.wem","1","15272","14,91","","","","","47463","","0"
"2332944445","572115189","1036006087","1002909437","1002909437.wem","1","33089","32,31","","","","","116159","","0"
"3293282188","225953132","765137024","1004298845","1004298845.wem","2","7026","6,86","","","","","28829","","0"
"4126474980","816621541","631440037","1004466769","1004466769.wem","1","23073","22,53","","","","","79292","","0"
"4057173924","507712987","749194964","1004474760","1004474760.wem","1","44722","43,67","","","","","198835","","0"
"225660079","34411174","996156026","1006709767","1006709767.wem","1","8282","8,09","","","","","30681","","0"
"564717827","341299456","16964629","1007862950","1007862950.wem","1","24385","23,81","","","","","87807","","0"
"1025704988","659951917","724521334","1007923018","1007923018.wem","1","19778","19,31","","","","","70143","","0"
"212496226","276285837","722094028","1008196753","1008196753.wem","1","41539","40,57","","","","","155903","","0"
"1749608014","325630347","640495257","1009114422","1009114422.wem","1","14640","14,3","","","","","57657","","0"
"1049614177","108896294","115093971","1010472104","1010472104.wem","1","32518","31,76","","","","","115913","","0"
"4277974997","268038337","723520379","1011213518","1011213518.wem","1","44574","43,53","","","","","145066","","0"
"3447942977","949973051","288066945","1011669071","1011669071.wem","1","10725","10,47","","","","","39009","","0"
"1844330254","894525477","994383035","1011669277","1011669277.wem","1","25204","24,61","","","","","88234","","0"
"3054309078","824638910","863730520","1011898081","1011898081.wem","1","101730","99,35","","","","","388261","","0"
"895770820","248079896","455447582","1012272758","1012272758.wem","2","19682","19,22","","","","","70470","","0"
"2122408708","472103661","948325220","1012365781","1012365781.wem","1","52825","51,59","","","","","185514","","0"
"715317665","576500210","215231180","1013214237","1013214237.wem","1","18291","17,86","","","","","51981","","0"
"3975845619","1012521954","19105489","1013619871","1013619871.wem","1","16536","16,15","","","","","60414","","0"
"3868670544","691663341","669634303","1015064643","1015064643.wem","1","12462","12,17","","","","","43199","","0"
"291272750","970145691","371972919","1015723236","1015723236.wem","1","32678","31,91","","","","","116095","","0"
"797081514","669172539","856573065","1016042812","1016042812.wem","1","43081","42,07","","","","","161024","","0"
"2150382821","602183481","837089455","1016239674","1016239674.wem","1","19999","19,53","","","","","74897","","0"
"3132505799","793688024","348838841","1016515822","1016515822.wem","1","31158","30,43","","","","","116860","","0"
"4023402410","698856192","550780876","1017305820","1017305820.wem","1","8635","8,43","","","","","29516","","0"
"1390311530","738812322","319887933","1018412350","1018412350.wem","1","48672","47,53","","","","","170549","","0"
"548935516","383288426","547014407","1018531196","1018531196.wem","1","8760","8,55","","","","","31226","","0"
"3777410797","85098204","877020574","1018719994","1018719994.wem","1","12531","12,24","","","","","45184","","0"
"1795884759","494647886","890943570","1019119805","1019119805.wem","1","32847","32,08","","","","","142133","","0"
"1192026671","314103222","668081205","1019216425","1019216425.wem","1","41807","40,83","","","","","162341","","0"
"3886353419","767713177","826360276","1019241950","1019241950.wem","1","35683","34,85","","","","","133461","","0"
"2420488482","1047742774","333446864","1019777163","1019777163.wem","1","17559","17,15","","","","","65899","","0"
"1007539908","300677048","111912769","1022616284","1022616284.wem","1","56949","55,61","","","","","207661","","0"
"2084772278","404366928","797942932","1024311381","1024311381.wem","1","24808","24,23","","","","","94346","","0"
"4088963331","917400977","3911815","1024605331","1024605331.wem","1","88331","86,26","","","","","351985","","0"
"1714209092","645973793","166959151","1026098211","1026098211.wem","1","29246","28,56","","","","","108885","","0"
"499856114","362913125","872540562","1027092084","1027092084.wem","1","25867","25,26","","","","","96331","","0"
"2888225390","351661579","861450985","1028485157","1028485157.wem","1","15054","14,7","","","","","53230","","0"
"4083146248","8403707","418517734","1030164003","1030164003.wem","1","43999","42,97","","","","","156438","","0"
"3925695767","372748910","404290145","1031659901","1031659901.wem","1","17400","16,99","","","","","51981","","0"
"180893011","950431407","544700237","1032112512","1032112512.wem","1","122199","119,33","","","","","473983","","0"
"1493056630","641044259","847070882","1032521899","1032521899.wem","1","44406","43,37","","","","","155901","","0"
"26469050","401939776","771562498","1035824601","1035824601.wem","1","37406","36,53","","","","","141699","","0"
"3157752038","683406032","224444927","1037817702","1037817702.wem","1","10939","10,68","","","","","32861","","0"
"101998563","266165165","279493910","1037913307","1037913307.wem","1","61924","60,47","","","","","221562","","0"
"2534291421","587587175","186431793","1039444031","1039444031.wem","1","18322","17,89","","","","","67351","","0"
"3209565980","73954323","700269304","1040216574","1040216574.wem","1","47721","46,6","","","","","176731","","0"
"530626252","585750462","681370881","1040911784","1040911784.wem","2","84055","82,08","","","","","292824","","0"
"924194555","391399882","739675176","1042118390","1042118390.wem","1","24536","23,96","","","","","74476","","0"
"30829860","1038272151","1070363325","1042630073","1042630073.wem","1","11912","11,63","","","","","46059","","0"
"3515495150","821128532","614086089","1046561200","1046561200.wem","1","16461","16,08","","","","","60634","","0"
"3427898081","917836929","646389710","1046566922","1046566922.wem","1","9728","9,5","","","","","30835","","0"
"3192371027","542368969","783624524","1048949208","1048949208.wem","1","10265","10,02","","","","","35839","","0"
"1861719537","253284594","909884954","1050074967","1050074967.wem","1","24460","23,89","","","","","86186","","0"
"1258724443","238134403","79167144","1050251054","1050251054.wem","1","50543","49,36","","","","","179213","","0"
"1295266950","276462060","48322268","1050544152","1050544152.wem","1","22595","22,07","","","","","64682","","0"
"2662259499","479884815","124356807","1051914724","1051914724.wem","1","32935","32,16","","","","","121085","","0"
"2727922260","437329850","889592965","1052655305","1052655305.wem","1","52924","51,68","","","","","191998","","0"
"4038765194","417132472","802506159","1052971964","1052971964.wem","1","22501","21,97","","","","","84256","","0"
"3377565224","839545645","971357107","1054119434","1054119434.wem","1","7348","7,18","","","","","22847","","0"
"3193117353","842035104","988653907","1056241236","1056241236.wem","1","41552","40,58","","","","","159493","","0"
"2405790296","1061826990","326498802","1058158586","1058158586.wem","1","16882","16,49","","","","","54783","","0"
"1392525625","178367285","1020402028","1059620240","1059620240.wem","1","7200","7,03","","","","","18445","","0"
"143839951","967150815","204055352","1059961648","1059961648.wem","1","28459","27,79","","","","","104649","","0"
"3424746738","449994384","917725707","1063061087","1063061087.wem","1","9906","9,67","","","","","30271","","0"
"457953562","199148310","212466701","1063776406","1063776406.wem","2","14887","14,54","","","","","49116","","0"
"1250519000","144869620","312438050","1064404150","1064404150.wem","1","20962","20,47","","","","","75093","","0"
"2367855121","666181230","252867102","1065946615","1065946615.wem","1","36629","35,77","","","","","138901","","0"
"1576689665","622991018","123309391","1067575506","1067575506.wem","1","60557","59,14","","","","","229223","","0"
"532582046","787819237","181976729","1068184009","1068184009.wem","1","19857","19,39","","","","","74090","","0"
"111673343","974748351","567837998","1068329219","1068329219.wem","1","13919","13,59","","","","","53666","","0"
"766366758","824479137","311465505","1069557766","1069557766.wem","1","17945","17,52","","","","","63487","","0"
"4066104864","675710593","467790309","1069707836","1069707836.wem","1","51253","50,05","","","","","186079","","0"
"3517136529","23907833","43161025","1071813657","1071813657.wem","1","21568","21,06","","","","","79255","","0"
