"EventID","ActionID","SoundID","SourceID","WEM","StreamType","SizeKB","DurationSec","BitrateKbps","Encoding","SampleRate","Channels","Bucket"
"2664002317","351187368","1044185358","213762010","213762010.wem","1","32,71","4,444","60","Custom Vorbis","32000 Hz","1","03-05s"
"2664776366","1063831631","28335878","529627824","529627824.wem","1","43,46","5,246","67","Custom Vorbis","32000 Hz","1","05-10s"
"2667738906","654231053","470353110","385288379","385288379.wem","2","5,87","0,601","78","Custom Vorbis","32000 Hz","1","00-01s"
"2684472406","982703692","63874210","483044510","483044510.wem","1","30,07","3,438","71","Custom Vorbis","32000 Hz","1","03-05s"
"2686703802","866994893","548337589","145243625","145243625.wem","1","26,86","2,858","76","Custom Vorbis","32000 Hz","1","02-03s"
"2697836364","447582716","606536846","117431200","117431200.wem","2","145,47","19,613","60","Custom Vorbis","32000 Hz","1","10-20s"
"2698788672","324837614","926509475","990263916","990263916.wem","1","30,93","3,525","71","Custom Vorbis","32000 Hz","1","03-05s"
"2713926369","238036359","674397616","136642407","136642407.wem","1","14,07","1,645","69","Custom Vorbis","32000 Hz","1","01-02s"
"2719716361","207870470","957598446","234132063","234132063.wem","1","66,55","8,747","62","Custom Vorbis","32000 Hz","1","05-10s"
"2727922260","437329850","889592965","1052655305","1052655305.wem","1","51,68","6","70","Custom Vorbis","32000 Hz","1","05-10s"
"2732307994","725637980","251052523","226617786","226617786.wem","1","57,9","6,991","67","Custom Vorbis","32000 Hz","1","05-10s"
"2732940784","555081241","786517469","287207942","287207942.wem","1","31,02","3,508","72","Custom Vorbis","32000 Hz","1","03-05s"
"2738261844","547505101","412158337","653141414","653141414.wem","1","18,35","1,654","90","Custom Vorbis","32000 Hz","1","01-02s"
"2739992076","1004918001","999342135","864907048","864907048.wem","1","13,25","1,611","66","Custom Vorbis","32000 Hz","1","01-02s"
"2740913428","12442089","282039142","718567021","718567021.wem","1","43,27","5,006","70","Custom Vorbis","32000 Hz","1","05-10s"
"2749166468","447509143","487883303","452594030","452594030.wem","1","49,15","5,751","69","Custom Vorbis","32000 Hz","1","05-10s"
"2750707470","626013087","763115100","324163942","324163942.wem","1","88,14","11,049","65","Custom Vorbis","32000 Hz","1","10-20s"
"2755039431","545438299","850522474","67891682","67891682.wem","1","20,08","2,003","81","Custom Vorbis","32000 Hz","1","02-03s"
"2764976541","1060556026","980836785","867596762","867596762.wem","1","12,7","1,475","69","Custom Vorbis","32000 Hz","1","01-02s"
"2769386522","159797434","363139508","315025654","315025654.wem","1","344,88","44,107","64","Custom Vorbis","32000 Hz","1","30-60s"
"2771812905","471837658","486651074","919355035","919355035.wem","1","20,87","2,479","68","Custom Vorbis","32000 Hz","1","02-03s"
"2777867240","407228115","310623641","791924021","791924021.wem","1","285,87","26,59","88","Custom Vorbis","32000 Hz","1","20-30s"
"2777911739","1050996736","55960903","150380784","150380784.wem","1","6,94","0,794","70","Custom Vorbis","32000 Hz","1","00-01s"
"2778855768","718144342","706356691","86065016","86065016.wem","1","14,73","1,663","72","Custom Vorbis","32000 Hz","1","01-02s"
"2788594733","145436850","912008692","994924645","994924645.wem","1","31,99","3,142","83","Custom Vorbis","32000 Hz","1","03-05s"
"2790755596","954028334","776675658","161300527","161300527.wem","1","20,6","2,465","68","Custom Vorbis","32000 Hz","1","02-03s"
"2792667481","409212010","680405612","994952825","994952825.wem","1","28,01","3,589","63","Custom Vorbis","32000 Hz","1","03-05s"
"2811078669","575442097","100816364","952069668","952069668.wem","1","20,39","2,742","60","Custom Vorbis","32000 Hz","1","02-03s"
"2820893646","339918404","856251009","561127797","561127797.wem","1","31,31","3,6","71","Custom Vorbis","32000 Hz","1","03-05s"
"2832647578","670621262","1044794715","895500184","895500184.wem","1","41,02","4,218","79","Custom Vorbis","32000 Hz","1","03-05s"
"2835669845","444117764","933649772","168165222","168165222.wem","1","25,23","2,708","76","Custom Vorbis","32000 Hz","1","02-03s"
"2837614623","172622681","233234196","1001406991","1001406991.wem","1","9,92","1,195","67","Custom Vorbis","32000 Hz","1","01-02s"
"2839621892","831971855","228178172","270299190","270299190.wem","1","6,18","0,765","65","Custom Vorbis","32000 Hz","1","00-01s"
"2846891204","367850307","186317238","624055360","624055360.wem","1","41,93","5,757","59","Custom Vorbis","32000 Hz","1","05-10s"
"2847151629","479179942","906225843","345019061","345019061.wem","1","31,9","3,755","69","Custom Vorbis","32000 Hz","1","03-05s"
"2854087502","3867541","508888825","367107921","367107921.wem","1","7,06","0,859","66","Custom Vorbis","32000 Hz","1","00-01s"
"2859690167","179482489","103576971","262650098","262650098.wem","1","23,72","2,824","68","Custom Vorbis","32000 Hz","1","02-03s"
"2859732940","343632455","909925224","536079640","536079640.wem","1","12,89","1,5","69","Custom Vorbis","32000 Hz","1","01-02s"
"2869907640","756613668","877746291","578164637","578164637.wem","1","28,82","3,083","76","Custom Vorbis","32000 Hz","1","03-05s"
"2875567305","556933342","658714248","21773969","21773969.wem","1","56,69","6,795","68","Custom Vorbis","32000 Hz","1","05-10s"
"2876192162","333340310","684649077","969023310","969023310.wem","2","41,03","5,439","61","Custom Vorbis","32000 Hz","1","05-10s"
"2878382540","1050514178","845078982","887480316","887480316.wem","1","70,44","8,678","66","Custom Vorbis","32000 Hz","1","05-10s"
"2879537941","60003323","446225257","841131934","841131934.wem","1","24,12","2,496","78","Custom Vorbis","32000 Hz","1","02-03s"
"2880264342","226295830","329959198","184647666","184647666.wem","1","23,22","2,545","74","Custom Vorbis","32000 Hz","1","02-03s"
"2888225390","351661579","861450985","1028485157","1028485157.wem","1","14,7","1,663","71","Custom Vorbis","32000 Hz","1","01-02s"
"2888225975","1061622172","990384137","242465059","242465059.wem","1","91,98","11,283","66","Custom Vorbis","32000 Hz","1","10-20s"
"2890782109","110818890","821837423","948823182","948823182.wem","1","31,57","3,69","69","Custom Vorbis","32000 Hz","1","03-05s"
"2893405392","845945371","910998466","406532239","406532239.wem","1","56,9","6,507","71","Custom Vorbis","32000 Hz","1","05-10s"
"2900094000","118212027","924258737","434389044","434389044.wem","2","6,76","0,868","62","Custom Vorbis","32000 Hz","1","00-01s"
"2902861785","693207772","898427731","371295396","371295396.wem","1","33,72","4,027","68","Custom Vorbis","32000 Hz","1","03-05s"
"2905455963","706393658","738574398","620639237","620639237.wem","1","39,26","4,616","69","Custom Vorbis","32000 Hz","1","03-05s"
"2909398110","1015695160","834911872","929772598","929772598.wem","1","27,82","3,145","72","Custom Vorbis","32000 Hz","1","03-05s"
"2909911435","206471921","457857934","785886237","785886237.wem","1","11,83","1,519","63","Custom Vorbis","32000 Hz","1","01-02s"
"2910483243","299534996","7985231","46999090","46999090.wem","1","59,17","7,697","62","Custom Vorbis","32000 Hz","1","05-10s"
"2910534179","322780079","656534323","536154943","536154943.wem","2","134,74","23,465","47","Custom Vorbis","32000 Hz","1","20-30s"
"2910603287","272480116","821575141","686640077","686640077.wem","1","99,18","12,113","67","Custom Vorbis","32000 Hz","1","10-20s"
"2917685879","877125197","553575192","182815024","182815024.wem","1","19,7","1,946","82","Custom Vorbis","32000 Hz","1","01-02s"
"2921080753","512676108","1007558933","383557193","383557193.wem","1","67,95","8,037","69","Custom Vorbis","32000 Hz","1","05-10s"
"2925666398","769045348","913829879","688599799","688599799.wem","1","20","2,33","70","Custom Vorbis","32000 Hz","1","02-03s"
"2936382455","1049261664","288908823","677559673","677559673.wem","1","37,55","4,581","66","Custom Vorbis","32000 Hz","1","03-05s"
"2938918989","455910179","624386789","781584840","781584840.wem","2","9,1","1,101","66","Custom Vorbis","32000 Hz","1","01-02s"
"2940386373","102449394","45306426","662180586","662180586.wem","1","51,72","6,363","66","Custom Vorbis","32000 Hz","1","05-10s"
"2941141265","35149190","585458173","608686206","608686206.wem","1","5,86","0,706","66","Custom Vorbis","32000 Hz","1","00-01s"
"2945085863","796624193","410822757","878170847","878170847.wem","1","96,08","11,934","65","Custom Vorbis","32000 Hz","1","10-20s"
"2949996389","704635580","400841042","765967550","765967550.wem","1","12,2","1,467","67","Custom Vorbis","32000 Hz","1","01-02s"
"2953782666","824648558","345970100","730596321","730596321.wem","1","28,94","3,316","71","Custom Vorbis","32000 Hz","1","03-05s"
"2954378006","72523283","173613983","404788835","404788835.wem","1","37,77","4,464","69","Custom Vorbis","32000 Hz","1","03-05s"
"2955162213","997398706","1039244062","396856693","396856693.wem","1","36,83","5","60","Custom Vorbis","32000 Hz","1","05-10s"
"2968484849","816852628","121090276","516151388","516151388.wem","1","21,64","2,415","73","Custom Vorbis","32000 Hz","1","02-03s"
"2970426852","658379738","927939045","403731769","403731769.wem","1","23,55","2,706","71","Custom Vorbis","32000 Hz","1","02-03s"
"2978206509","252861238","116161362","351957581","351957581.wem","1","58,5","7,635","62","Custom Vorbis","32000 Hz","1","05-10s"
"2978642124","30662481","705785050","724109307","724109307.wem","1","29,26","3,371","70","Custom Vorbis","32000 Hz","1","03-05s"
"2981546119","954524131","606764739","182563901","182563901.wem","1","31,13","3,821","66","Custom Vorbis","32000 Hz","1","03-05s"
"2983809071","704795522","786547529","202264735","202264735.wem","2","187,63","24,336","63","Custom Vorbis","32000 Hz","1","20-30s"
"2991160767","179125938","4765697","314504782","314504782.wem","1","6,63","0,766","69","Custom Vorbis","32000 Hz","1","00-01s"
"2994106687","677413543","991633241","227830401","227830401.wem","1","260,37","24,262","87","Custom Vorbis","32000 Hz","1","20-30s"
"2999985347","664166620","906044685","287735083","287735083.wem","1","13,92","1,659","68","Custom Vorbis","32000 Hz","1","01-02s"
"3002424588","125837682","328793783","7390073","7390073.wem","1","57,88","6,936","68","Custom Vorbis","32000 Hz","1","05-10s"
"3004213860","1053228116","36662291","376568401","376568401.wem","1","19,21","2,265","69","Custom Vorbis","32000 Hz","1","02-03s"
"3016619489","878720335","448285965","507868355","507868355.wem","1","37,61","5","61","Custom Vorbis","32000 Hz","1","05-10s"
"3019033575","878200631","644019011","65544374","65544374.wem","1","15,59","1,833","69","Custom Vorbis","32000 Hz","1","01-02s"
"3019476070","902071565","166004695","895007152","895007152.wem","1","23,32","2,75","69","Custom Vorbis","32000 Hz","1","02-03s"
"3020580112","249493294","398940593","635449659","635449659.wem","1","12,31","1,416","70","Custom Vorbis","32000 Hz","1","01-02s"
"3020786623","617526787","388939738","886608002","886608002.wem","1","17,82","2,13","68","Custom Vorbis","32000 Hz","1","02-03s"
"3022257892","986239896","220297861","441080534","441080534.wem","2","51,97","7,548","56","Custom Vorbis","32000 Hz","1","05-10s"
"3024387871","7289928","850004010","892968061","892968061.wem","1","5,08","0,612","66","Custom Vorbis","32000 Hz","1","00-01s"
"3030332188","639353813","940453610","536489072","536489072.wem","1","19,5","2,268","70","Custom Vorbis","32000 Hz","1","02-03s"
"3033998857","157565222","732424380","619345926","619345926.wem","1","26,64","3,063","71","Custom Vorbis","32000 Hz","1","03-05s"
"3041205926","635149215","991705527","463698316","463698316.wem","1","35,28","3,904","73","Custom Vorbis","32000 Hz","1","03-05s"
"3041643348","708210324","949241249","914212892","914212892.wem","1","27,3","3,302","67","Custom Vorbis","32000 Hz","1","03-05s"
"3053274528","397028150","981927778","183169828","183169828.wem","1","28,14","3,237","70","Custom Vorbis","32000 Hz","1","03-05s"
"3054309078","824638910","863730520","1011898081","1011898081.wem","1","99,35","12,133","67","Custom Vorbis","32000 Hz","1","10-20s"
"3054968582","319550894","29932884","327225481","327225481.wem","1","52,96","5,963","72","Custom Vorbis","32000 Hz","1","05-10s"
"3056621189","920046291","1017016097","291902255","291902255.wem","1","7,17","0,847","68","Custom Vorbis","32000 Hz","1","00-01s"
"3059834227","233322638","919823191","107594310","107594310.wem","1","35,64","4,145","70","Custom Vorbis","32000 Hz","1","03-05s"
"3063645708","1041902263","227785352","520292044","520292044.wem","1","28,99","3,595","65","Custom Vorbis","32000 Hz","1","03-05s"
"3064175506","46751181","90621619","739612169","739612169.wem","1","38,13","4,427","70","Custom Vorbis","32000 Hz","1","03-05s"
"3073592732","457999176","616613882","866356484","866356484.wem","1","15,78","1,704","75","Custom Vorbis","32000 Hz","1","01-02s"
"3078223667","893787449","960300668","85694433","85694433.wem","1","6,8","0,776","70","Custom Vorbis","32000 Hz","1","00-01s"
"3079820893","404774770","804684178","157528075","157528075.wem","1","34,58","3,246","87","Custom Vorbis","32000 Hz","1","03-05s"
"3082062299","1027399461","278513699","147747681","147747681.wem","1","33,86","4,463","61","Custom Vorbis","32000 Hz","1","03-05s"
"3087475729","973577341","500794153","916594557","916594557.wem","1","45,26","5,296","69","Custom Vorbis","32000 Hz","1","05-10s"
"3094265415","527009957","677491422","983217710","983217710.wem","1","20,33","2,462","67","Custom Vorbis","32000 Hz","1","02-03s"
"3098908705","133087753","56891956","3425580","3425580.wem","2","36,37","4,52","65","Custom Vorbis","32000 Hz","1","03-05s"
"3100553236","978917118","802781260","276506526","276506526.wem","2","25,85","4,086","51","Custom Vorbis","32000 Hz","1","03-05s"
"3101685905","653965402","777605706","86754495","86754495.wem","1","46,84","5,347","71","Custom Vorbis","32000 Hz","1","05-10s"
"3105144685","552411348","322554093","116769263","116769263.wem","1","27,91","3,201","71","Custom Vorbis","32000 Hz","1","03-05s"
"3107979236","89731502","296248025","547039271","547039271.wem","2","12,35","1,554","64","Custom Vorbis","32000 Hz","1","01-02s"
"3109943155","315466570","611347293","63485174","63485174.wem","1","9,65","1,155","67","Custom Vorbis","32000 Hz","1","01-02s"
"3110187324","911549028","17303412","296620762","296620762.wem","1","17,81","2,046","70","Custom Vorbis","32000 Hz","1","02-03s"
"3111750117","1030007405","753255660","201252940","201252940.wem","1","12,35","1,499","67","Custom Vorbis","32000 Hz","1","01-02s"
"3114659685","944823873","866051121","428355477","428355477.wem","1","21,29","2,52","68","Custom Vorbis","32000 Hz","1","02-03s"
"3124196736","78103598","37581679","354668928","354668928.wem","1","21,84","2,412","73","Custom Vorbis","32000 Hz","1","02-03s"
"3125062282","328893647","376404055","14026281","14026281.wem","1","27,21","3,01","73","Custom Vorbis","32000 Hz","1","03-05s"
"3125219180","640248237","892003083","431481085","431481085.wem","2","62,85","7,176","71","Custom Vorbis","32000 Hz","1","05-10s"
"3132340375","433283396","321425575","305371706","305371706.wem","2","22,87","2,991","62","Custom Vorbis","32000 Hz","1","02-03s"
"3132505799","793688024","348838841","1016515822","1016515822.wem","1","30,43","3,652","68","Custom Vorbis","32000 Hz","1","03-05s"
"3133460898","55560641","542588538","629168157","629168157.wem","1","49,15","6,161","65","Custom Vorbis","32000 Hz","1","05-10s"
"3140974451","853664769","948694398","988715288","988715288.wem","1","11,1","1,087","82","Custom Vorbis","32000 Hz","1","01-02s"
"3142304963","783691453","582915972","911282662","911282662.wem","1","12,13","1,28","77","Custom Vorbis","32000 Hz","1","01-02s"
"3145078346","505655258","831057410","708939688","708939688.wem","1","30,17","3,455","71","Custom Vorbis","32000 Hz","1","03-05s"
"3157752038","683406032","224444927","1037817702","1037817702.wem","1","10,68","1,027","84","Custom Vorbis","32000 Hz","1","01-02s"
"3158277099","987672707","687869472","885929473","885929473.wem","1","6,9","0,734","75","Custom Vorbis","32000 Hz","1","00-01s"
"3158607891","923164948","88238200","656128884","656128884.wem","1","37,53","4,475","68","Custom Vorbis","32000 Hz","1","03-05s"
"3158746592","407292068","207984255","884690055","884690055.wem","1","16,66","2,088","64","Custom Vorbis","32000 Hz","1","02-03s"
"3160093545","538676215","799240744","120129487","120129487.wem","1","35,7","3,816","76","Custom Vorbis","32000 Hz","1","03-05s"
"3169421733","857827138","580027746","644391300","644391300.wem","1","76,62","8,467","74","Custom Vorbis","32000 Hz","1","05-10s"
"3174529625","489984894","223366276","920301962","920301962.wem","1","13,81","1,054","106","Custom Vorbis","32000 Hz","1","01-02s"
"3177931370","997513563","899139808","775795699","775795699.wem","1","58,42","7,332","65","Custom Vorbis","32000 Hz","1","05-10s"
"3178225616","909906155","963425142","295402180","295402180.wem","1","37,35","4,384","69","Custom Vorbis","32000 Hz","1","03-05s"
"3178332247","485498324","602191726","222265191","222265191.wem","1","27,92","3,136","72","Custom Vorbis","32000 Hz","1","03-05s"
"3184847143","117139925","47687508","766877046","766877046.wem","1","16,96","2,029","68","Custom Vorbis","32000 Hz","1","02-03s"
"3189533682","59351733","1038669707","141791397","141791397.wem","1","24,89","2,987","68","Custom Vorbis","32000 Hz","1","02-03s"
"3191307212","791774604","704516752","755475297","755475297.wem","1","9,8","0,827","96","Custom Vorbis","32000 Hz","1","00-01s"
"3192371027","542368969","783624524","1048949208","1048949208.wem","1","10,02","1,12","72","Custom Vorbis","32000 Hz","1","01-02s"
"3193117353","842035104","988653907","1056241236","1056241236.wem","1","40,58","4,984","66","Custom Vorbis","32000 Hz","1","03-05s"
"3196710711","648829821","163495378","702029865","702029865.wem","1","31,75","3,737","69","Custom Vorbis","32000 Hz","1","03-05s"
"3197501496","163778031","665836850","324025043","324025043.wem","2","10,02","1,322","61","Custom Vorbis","32000 Hz","1","01-02s"
"3198991555","758593958","174490978","25982441","25982441.wem","1","15,66","1,771","72","Custom Vorbis","32000 Hz","1","01-02s"
"3207686143","858618092","588579003","330995421","330995421.wem","1","15,95","1,808","71","Custom Vorbis","32000 Hz","1","01-02s"
"3208084927","847235229","853821731","781907701","781907701.wem","1","20,53","1,952","85","Custom Vorbis","32000 Hz","1","01-02s"
"3209565980","73954323","700269304","1040216574","1040216574.wem","1","46,6","5,523","68","Custom Vorbis","32000 Hz","1","05-10s"
"3220413139","780470501","540085035","197543547","197543547.wem","1","21,54","2,431","72","Custom Vorbis","32000 Hz","1","02-03s"
"3223271117","544764882","162154101","237528681","237528681.wem","2","9,57","1,201","64","Custom Vorbis","32000 Hz","1","01-02s"
"3224862482","222037952","221598300","38727352","38727352.wem","1","10,34","0,879","95","Custom Vorbis","32000 Hz","1","00-01s"
"3229787096","175975353","467599100","529421949","529421949.wem","1","18,5","2,176","69","Custom Vorbis","32000 Hz","1","02-03s"
"3232962523","58167495","771212542","916026085","916026085.wem","1","9,03","1,014","72","Custom Vorbis","32000 Hz","1","01-02s"
"3238798809","1073460608","275966564","72599138","72599138.wem","1","24,95","2,325","87","Custom Vorbis","32000 Hz","1","02-03s"
"3241396690","413741820","308534648","784706505","784706505.wem","1","34,96","4,222","67","Custom Vorbis","32000 Hz","1","03-05s"
"3241640069","320124046","32791407","597854950","597854950.wem","1","8,84","0,832","86","Custom Vorbis","32000 Hz","1","00-01s"
"3242189316","387354500","998452030","917585991","917585991.wem","1","45,83","5,601","66","Custom Vorbis","32000 Hz","1","05-10s"
"3242356929","94611735","786932822","167560200","167560200.wem","1","27,7","3,449","65","Custom Vorbis","32000 Hz","1","03-05s"
"3242901752","713358744","483904343","374069543","374069543.wem","1","21,91","2,514","71","Custom Vorbis","32000 Hz","1","02-03s"
"3249961414","317431926","846913607","147824665","147824665.wem","1","22,73","3,125","59","Custom Vorbis","32000 Hz","1","03-05s"
"3250133774","608600397","60461893","920068327","920068327.wem","1","35,01","4,128","69","Custom Vorbis","32000 Hz","1","03-05s"
"3251826310","71276057","134298352","500049807","500049807.wem","1","141,93","17,149","67","Custom Vorbis","32000 Hz","1","10-20s"
"3253154306","723757622","655446178","583398930","583398930.wem","1","47,99","5,706","68","Custom Vorbis","32000 Hz","1","05-10s"
"3255030090","892965232","585637965","87544570","87544570.wem","1","87,05","9,792","72","Custom Vorbis","32000 Hz","1","05-10s"
"3255456168","291927307","447670004","582033018","582033018.wem","1","68,98","8,031","70","Custom Vorbis","32000 Hz","1","05-10s"
"3258244090","547776979","796702502","293295906","293295906.wem","1","32,89","3,857","69","Custom Vorbis","32000 Hz","1","03-05s"
"3264861813","455383523","203302226","239395106","239395106.wem","1","9,95","1,275","63","Custom Vorbis","32000 Hz","1","01-02s"
"3267913919","64937679","209026346","187578096","187578096.wem","1","45,16","5,747","64","Custom Vorbis","32000 Hz","1","05-10s"
"3278687242","581908100","601743846","936295321","936295321.wem","1","24,57","2,709","74","Custom Vorbis","32000 Hz","1","02-03s"
"3279244510","138703191","845948462","208695542","208695542.wem","1","16,66","1,443","94","Custom Vorbis","32000 Hz","1","01-02s"
"3281868771","713536406","290113082","528151165","528151165.wem","1","9,35","1,134","66","Custom Vorbis","32000 Hz","1","01-02s"
"3284123042","275414368","608409245","640524664","640524664.wem","1","60,07","6,933","70","Custom Vorbis","32000 Hz","1","05-10s"
"3291525357","836315365","334086011","713057920","713057920.wem","2","25,39","3,343","61","Custom Vorbis","32000 Hz","1","03-05s"
"3293282188","225953132","765137024","1004298845","1004298845.wem","2","6,86","0,901","61","Custom Vorbis","32000 Hz","1","00-01s"
"3297347650","306387756","1018012663","393960277","393960277.wem","1","49,93","5,699","71","Custom Vorbis","32000 Hz","1","05-10s"
"3298400320","970444226","56498920","302855129","302855129.wem","1","26,32","2,987","71","Custom Vorbis","32000 Hz","1","02-03s"
"3304925284","695950868","605209388","751285065","751285065.wem","1","27,56","3,072","73","Custom Vorbis","32000 Hz","1","03-05s"
"3311955968","680752309","658297895","191772834","191772834.wem","1","31,83","3,601","72","Custom Vorbis","32000 Hz","1","03-05s"
"3314509209","872083590","414892240","898001860","898001860.wem","2","21,9","2,703","66","Custom Vorbis","32000 Hz","1","02-03s"
"3318182744","870297515","810742718","87634762","87634762.wem","1","14,83","1,64","73","Custom Vorbis","32000 Hz","1","01-02s"
"3322048120","848087512","599410777","548195936","548195936.wem","1","31,93","3,929","66","Custom Vorbis","32000 Hz","1","03-05s"
"3325265034","293778651","811602040","496330691","496330691.wem","1","25,8","3,534","59","Custom Vorbis","32000 Hz","1","03-05s"
"3325452044","563618692","69177987","146493191","146493191.wem","1","14,56","1,627","72","Custom Vorbis","32000 Hz","1","01-02s"
"3344009922","280982821","12453192","873145965","873145965.wem","1","6,82","0,629","87","Custom Vorbis","32000 Hz","1","00-01s"
"3346078392","1048721319","898136896","264318605","264318605.wem","1","13,62","1,549","71","Custom Vorbis","32000 Hz","1","01-02s"
"3358083757","986122839","351760058","770080605","770080605.wem","1","8,64","1,088","64","Custom Vorbis","32000 Hz","1","01-02s"
"3359083402","323409150","896352145","55510424","55510424.wem","1","10,43","0,919","92","Custom Vorbis","32000 Hz","1","00-01s"
"3359936350","173298372","783563524","866425644","866425644.wem","1","20,58","1,997","84","Custom Vorbis","32000 Hz","1","01-02s"
"3361011483","10653340","997840992","165923554","165923554.wem","1","8,94","1,058","68","Custom Vorbis","32000 Hz","1","01-02s"
"3364301767","156351880","320619238","449603267","449603267.wem","2","95,89","12,267","63","Custom Vorbis","32000 Hz","1","10-20s"
"3369576424","873309786","47130983","15140111","15140111.wem","1","9,54","1,155","66","Custom Vorbis","32000 Hz","1","01-02s"
"3372015199","904260975","958361494","939038798","939038798.wem","1","37,25","4,134","73","Custom Vorbis","32000 Hz","1","03-05s"
"3373282543","770029961","516266276","723186224","723186224.wem","2","73,26","9,788","61","Custom Vorbis","32000 Hz","1","05-10s"
"3375861117","505814526","1071549018","192763684","192763684.wem","1","21,52","2,538","69","Custom Vorbis","32000 Hz","1","02-03s"
"3377565224","839545645","971357107","1054119434","1054119434.wem","1","7,18","0,714","81","Custom Vorbis","32000 Hz","1","00-01s"
"3385568830","823897829","134396432","766329512","766329512.wem","1","15,9","1,925","67","Custom Vorbis","32000 Hz","1","01-02s"
"3385772171","797990698","1058836719","797426814","797426814.wem","1","62,01","7,845","64","Custom Vorbis","32000 Hz","1","05-10s"
"3389668694","843148699","775472182","493162889","493162889.wem","1","15,72","1,907","67","Custom Vorbis","32000 Hz","1","01-02s"
"3392410201","175951935","478932114","471866784","471866784.wem","1","7,95","0,919","70","Custom Vorbis","32000 Hz","1","00-01s"
"3393122011","876453350","870012059","105106109","105106109.wem","2","12,78","1,463","71","Custom Vorbis","32000 Hz","1","01-02s"
"3393491620","761202034","219574840","467069342","467069342.wem","1","19,5","1,91","83","Custom Vorbis","32000 Hz","1","01-02s"
"3394342811","662060","1048289151","441093314","441093314.wem","1","8,75","0,755","93","Custom Vorbis","32000 Hz","1","00-01s"
"3394785282","359251216","17658365","900975517","900975517.wem","1","46,22","5,493","68","Custom Vorbis","32000 Hz","1","05-10s"
"3397463485","304223564","1021974394","979626938","979626938.wem","1","19,94","2,427","66","Custom Vorbis","32000 Hz","1","02-03s"
"3404660568","57170369","671588910","848134069","848134069.wem","1","11,37","1,267","72","Custom Vorbis","32000 Hz","1","01-02s"
"3410269207","1030028545","520728322","28899013","28899013.wem","1","19,47","1,747","90","Custom Vorbis","32000 Hz","1","01-02s"
"3410464112","325106043","504326628","780869917","780869917.wem","1","15,4","1,653","75","Custom Vorbis","32000 Hz","1","01-02s"
"3411120398","871247096","479443232","938294348","938294348.wem","1","12,77","1,217","85","Custom Vorbis","32000 Hz","1","01-02s"
"3411582111","561735104","290357438","553050431","553050431.wem","1","55,73","6,416","71","Custom Vorbis","32000 Hz","1","05-10s"
"3412165023","60078409","471245591","182704058","182704058.wem","1","16,27","1,979","66","Custom Vorbis","32000 Hz","1","01-02s"
"3416827058","615308723","275604950","755540062","755540062.wem","1","41,12","4,907","68","Custom Vorbis","32000 Hz","1","03-05s"
"3424746738","449994384","917725707","1063061087","1063061087.wem","1","9,67","0,946","82","Custom Vorbis","32000 Hz","1","00-01s"
"3427046794","530989381","323299304","4880661","4880661.wem","1","21,37","2,224","78","Custom Vorbis","32000 Hz","1","02-03s"
"3427898081","917836929","646389710","1046566922","1046566922.wem","1","9,5","0,964","79","Custom Vorbis","32000 Hz","1","00-01s"
"3428292521","74374552","161295155","980150240","980150240.wem","1","79,83","9,734","67","Custom Vorbis","32000 Hz","1","05-10s"
"3429285047","820908121","427730419","38372339","38372339.wem","2","23,77","2,708","71","Custom Vorbis","32000 Hz","1","02-03s"
"3436101585","682831040","359396336","652307045","652307045.wem","1","25,09","2,942","69","Custom Vorbis","32000 Hz","1","02-03s"
"3443824509","516402753","475186527","89315413","89315413.wem","1","19,5","1,694","93","Custom Vorbis","32000 Hz","1","01-02s"
"3444675668","697060392","762419982","995532982","995532982.wem","1","7,71","0,734","85","Custom Vorbis","32000 Hz","1","00-01s"
"3447099962","617480380","970840363","31296218","31296218.wem","1","21,31","2,326","74","Custom Vorbis","32000 Hz","1","02-03s"
"3447942977","949973051","288066945","1011669071","1011669071.wem","1","10,47","1,219","69","Custom Vorbis","32000 Hz","1","01-02s"
"3448015431","784422778","971108235","462415706","462415706.wem","1","93,86","11,287","68","Custom Vorbis","32000 Hz","1","10-20s"
"3451013194","99510254","52315637","763581127","763581127.wem","1","34,73","4,12","68","Custom Vorbis","32000 Hz","1","03-05s"
"3452444601","286399025","339899159","886897021","886897021.wem","1","10,71","1,236","70","Custom Vorbis","32000 Hz","1","01-02s"
"3454751185","563809294","299824260","763059289","763059289.wem","1","76,16","9,274","67","Custom Vorbis","32000 Hz","1","05-10s"
"3456415926","232240280","108396381","383786923","383786923.wem","1","19,03","1,665","93","Custom Vorbis","32000 Hz","1","01-02s"
"3456426596","809036313","621934074","804342991","804342991.wem","1","7,99","0,922","70","Custom Vorbis","32000 Hz","1","00-01s"
"3461453255","34794032","611472339","415978962","415978962.wem","1","11,05","1,07","83","Custom Vorbis","32000 Hz","1","01-02s"
"3471142878","192767124","947622528","401770030","401770030.wem","1","55,64","6,171","73","Custom Vorbis","32000 Hz","1","05-10s"
"3472040852","196711582","997226037","27039803","27039803.wem","1","17,89","2,146","67","Custom Vorbis","32000 Hz","1","02-03s"
"3472596609","598556963","937322468","904508579","904508579.wem","1","39,62","4,8","67","Custom Vorbis","32000 Hz","1","03-05s"
"3473193513","28085961","458512398","880656504","880656504.wem","1","27,25","2,806","79","Custom Vorbis","32000 Hz","1","02-03s"
"3474264746","636039829","706861923","104766979","104766979.wem","1","26,55","3,104","69","Custom Vorbis","32000 Hz","1","03-05s"
