"Index","Batch","WEM","SourcePath","WAV","EventID","ActionID","SoundID","SourceID","StreamType","DurationSec","BitrateKbps","Encoding","SampleRate","Channels","Bucket","Status"
"838","Batch_009","866777626.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\866777626.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0838_866777626.wav","1930439428","66161166","859486199","866777626","1","4,738","66","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"839","Batch_009","175489343.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\175489343.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0839_175489343.wav","4152934995","288504288","302873959","175489343","1","4,738","72","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"840","Batch_009","643106928.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\643106928.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0840_643106928.wav","3807544649","838639429","683865752","643106928","1","4,753","65","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"841","Batch_009","630611290.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\630611290.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0841_630611290.wav","2045505234","313260858","436289009","630611290","1","4,755","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"842","Batch_009","864627047.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\864627047.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0842_864627047.wav","2346547009","408920005","930575479","864627047","1","4,764","66","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"843","Batch_009","6407439.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\6407439.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0843_6407439.wav","2519060418","910703238","876698212","6407439","1","4,774","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"844","Batch_009","958186655.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\958186655.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0844_958186655.wav","962791485","339693481","721661854","958186655","1","4,787","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"845","Batch_009","394844575.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\394844575.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0845_394844575.wav","1134550596","481443289","77120452","394844575","1","4,793","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"846","Batch_009","264429072.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\264429072.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0846_264429072.wav","4254817407","813007085","629324952","264429072","1","4,796","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"847","Batch_009","904508579.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\904508579.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0847_904508579.wav","3472596609","598556963","937322468","904508579","1","4,8","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"848","Batch_009","116629131.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\116629131.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0848_116629131.wav","1717726313","844438549","254486690","116629131","1","4,823","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"849","Batch_009","336743785.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\336743785.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0849_336743785.wav","2188338835","324718724","688079221","336743785","1","4,824","60","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"850","Batch_009","185799516.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\185799516.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0850_185799516.wav","1126614114","1040170917","942563278","185799516","1","4,847","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"851","Batch_009","608002897.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\608002897.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0851_608002897.wav","2499600490","780665079","91419247","608002897","1","4,864","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"852","Batch_009","874935267.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\874935267.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0852_874935267.wav","629627779","990040243","599798216","874935267","2","4,869","62","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"853","Batch_009","1032521899.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1032521899.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0853_1032521899.wav","1493056630","641044259","847070882","1032521899","1","4,872","72","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"854","Batch_009","1008196753.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1008196753.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0854_1008196753.wav","212496226","276285837","722094028","1008196753","1","4,872","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"855","Batch_009","551136483.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\551136483.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0855_551136483.wav","1887777798","123807708","580776382","551136483","1","4,873","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"856","Batch_009","681387595.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\681387595.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0856_681387595.wav","1735195633","429733557","267818785","681387595","1","4,88","74","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"857","Batch_009","490282974.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\490282974.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_009\0857_490282974.wav","3668016913","528110645","361289234","490282974","1","4,881","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
