"Index","Type","ObjectID","SourceID","UFileID","ParentIndex","ParentType","WEMFound","WEMFile","WEMSize"
"14930","SoundInitialValues","","640524664","640524664","14929","CAkSound","True","640524664.wem","61512"
"14931","AkBankSourceData","","640524664","640524664","14930","SoundInitialValues","True","640524664.wem","61512"
"14932","AkMediaInformation","","640524664","640524664","14931","AkBankSourceData","True","640524664.wem","61512"
"14944","CAkSound","","1046561200","1046561200","109","HircChunk","True","1046561200.wem","16461"
"14945","SoundInitialValues","","1046561200","1046561200","14944","CAkSound","True","1046561200.wem","16461"
"14946","AkBankSourceData","","1046561200","1046561200","14945","SoundInitialValues","True","1046561200.wem","16461"
"14947","AkMediaInformation","","1046561200","1046561200","14946","AkBankSourceData","True","1046561200.wem","16461"
"14959","CAkSound","","691955040","691955040","109","HircChunk","True","691955040.wem","13565"
"14960","SoundInitialValues","","691955040","691955040","14959","CAkSound","True","691955040.wem","13565"
"14961","AkBankSourceData","","691955040","691955040","14960","SoundInitialValues","True","691955040.wem","13565"
"14962","AkMediaInformation","","691955040","691955040","14961","AkBankSourceData","True","691955040.wem","13565"
"14974","CAkSound","","804342991","804342991","109","HircChunk","True","804342991.wem","8181"
"14975","SoundInitialValues","","804342991","804342991","14974","CAkSound","True","804342991.wem","8181"
"14976","AkBankSourceData","","804342991","804342991","14975","SoundInitialValues","True","804342991.wem","8181"
"14977","AkMediaInformation","","804342991","804342991","14976","AkBankSourceData","True","804342991.wem","8181"
"14989","CAkSound","","928373896","928373896","109","HircChunk","True","928373896.wem","13397"
"14990","SoundInitialValues","","928373896","928373896","14989","CAkSound","True","928373896.wem","13397"
"14991","AkBankSourceData","","928373896","928373896","14990","SoundInitialValues","True","928373896.wem","13397"
"14992","AkMediaInformation","","928373896","928373896","14991","AkBankSourceData","True","928373896.wem","13397"
"15004","CAkSound","","474328726","474328726","109","HircChunk","True","474328726.wem","34924"
"15005","SoundInitialValues","","474328726","474328726","15004","CAkSound","True","474328726.wem","34924"
"15006","AkBankSourceData","","474328726","474328726","15005","SoundInitialValues","True","474328726.wem","34924"
"15007","AkMediaInformation","","474328726","474328726","15006","AkBankSourceData","True","474328726.wem","34924"
"15019","CAkSound","","90880483","90880483","109","HircChunk","True","90880483.wem","16448"
"15020","SoundInitialValues","","90880483","90880483","15019","CAkSound","True","90880483.wem","16448"
"15021","AkBankSourceData","","90880483","90880483","15020","SoundInitialValues","True","90880483.wem","16448"
"15022","AkMediaInformation","","90880483","90880483","15021","AkBankSourceData","True","90880483.wem","16448"
"15034","CAkSound","","564551233","564551233","109","HircChunk","True","564551233.wem","8292"
"15035","SoundInitialValues","","564551233","564551233","15034","CAkSound","True","564551233.wem","8292"
"15036","AkBankSourceData","","564551233","564551233","15035","SoundInitialValues","True","564551233.wem","8292"
"15037","AkMediaInformation","","564551233","564551233","15036","AkBankSourceData","True","564551233.wem","8292"
"15049","CAkSound","","65544374","65544374","109","HircChunk","True","65544374.wem","15962"
"15050","SoundInitialValues","","65544374","65544374","15049","CAkSound","True","65544374.wem","15962"
"15051","AkBankSourceData","","65544374","65544374","15050","SoundInitialValues","True","65544374.wem","15962"
"15052","AkMediaInformation","","65544374","65544374","15051","AkBankSourceData","True","65544374.wem","15962"
"15064","CAkSound","","549141893","549141893","109","HircChunk","True","549141893.wem","34141"
"15065","SoundInitialValues","","549141893","549141893","15064","CAkSound","True","549141893.wem","34141"
"15066","AkBankSourceData","","549141893","549141893","15065","SoundInitialValues","True","549141893.wem","34141"
"15067","AkMediaInformation","","549141893","549141893","15066","AkBankSourceData","True","549141893.wem","34141"
"15079","CAkSound","","339751913","339751913","109","HircChunk","True","339751913.wem","13885"
"15080","SoundInitialValues","","339751913","339751913","15079","CAkSound","True","339751913.wem","13885"
"15081","AkBankSourceData","","339751913","339751913","15080","SoundInitialValues","True","339751913.wem","13885"
"15082","AkMediaInformation","","339751913","339751913","15081","AkBankSourceData","True","339751913.wem","13885"
"15094","CAkSound","","770679657","770679657","109","HircChunk","True","770679657.wem","44461"
"15095","SoundInitialValues","","770679657","770679657","15094","CAkSound","True","770679657.wem","44461"
"15096","AkBankSourceData","","770679657","770679657","15095","SoundInitialValues","True","770679657.wem","44461"
"15097","AkMediaInformation","","770679657","770679657","15096","AkBankSourceData","True","770679657.wem","44461"
"15109","CAkSound","","475146708","475146708","109","HircChunk","True","475146708.wem","31730"
"15110","SoundInitialValues","","475146708","475146708","15109","CAkSound","True","475146708.wem","31730"
"15111","AkBankSourceData","","475146708","475146708","15110","SoundInitialValues","True","475146708.wem","31730"
"15112","AkMediaInformation","","475146708","475146708","15111","AkBankSourceData","True","475146708.wem","31730"
"15124","CAkSound","","919924785","919924785","109","HircChunk","True","919924785.wem","18724"
"15125","SoundInitialValues","","919924785","919924785","15124","CAkSound","True","919924785.wem","18724"
"15126","AkBankSourceData","","919924785","919924785","15125","SoundInitialValues","True","919924785.wem","18724"
"15127","AkMediaInformation","","919924785","919924785","15126","AkBankSourceData","True","919924785.wem","18724"
"15139","CAkSound","","848134069","848134069","109","HircChunk","True","848134069.wem","11643"
"15140","SoundInitialValues","","848134069","848134069","15139","CAkSound","True","848134069.wem","11643"
"15141","AkBankSourceData","","848134069","848134069","15140","SoundInitialValues","True","848134069.wem","11643"
"15142","AkMediaInformation","","848134069","848134069","15141","AkBankSourceData","True","848134069.wem","11643"
"15154","CAkSound","","505575962","505575962","109","HircChunk","True","505575962.wem","36612"
"15155","SoundInitialValues","","505575962","505575962","15154","CAkSound","True","505575962.wem","36612"
"15156","AkBankSourceData","","505575962","505575962","15155","SoundInitialValues","True","505575962.wem","36612"
"15157","AkMediaInformation","","505575962","505575962","15156","AkBankSourceData","True","505575962.wem","36612"
"15169","CAkSound","","750068795","750068795","109","HircChunk","True","750068795.wem","50244"
"15170","SoundInitialValues","","750068795","750068795","15169","CAkSound","True","750068795.wem","50244"
"15171","AkBankSourceData","","750068795","750068795","15170","SoundInitialValues","True","750068795.wem","50244"
"15172","AkMediaInformation","","750068795","750068795","15171","AkBankSourceData","True","750068795.wem","50244"
"15184","CAkSound","","6343934","6343934","109","HircChunk","True","6343934.wem","54356"
"15185","SoundInitialValues","","6343934","6343934","15184","CAkSound","True","6343934.wem","54356"
"15186","AkBankSourceData","","6343934","6343934","15185","SoundInitialValues","True","6343934.wem","54356"
"15187","AkMediaInformation","","6343934","6343934","15186","AkBankSourceData","True","6343934.wem","54356"
"15199","CAkSound","","771764595","771764595","109","HircChunk","True","771764595.wem","72058"
"15200","SoundInitialValues","","771764595","771764595","15199","CAkSound","True","771764595.wem","72058"
"15201","AkBankSourceData","","771764595","771764595","15200","SoundInitialValues","True","771764595.wem","72058"
"15202","AkMediaInformation","","771764595","771764595","15201","AkBankSourceData","True","771764595.wem","72058"
"15214","CAkSound","","181934843","181934843","109","HircChunk","True","181934843.wem","49311"
"15215","SoundInitialValues","","181934843","181934843","15214","CAkSound","True","181934843.wem","49311"
"15216","AkBankSourceData","","181934843","181934843","15215","SoundInitialValues","True","181934843.wem","49311"
"15217","AkMediaInformation","","181934843","181934843","15216","AkBankSourceData","True","181934843.wem","49311"
"15229","CAkSound","","724109307","724109307","109","HircChunk","True","724109307.wem","29963"
"15230","SoundInitialValues","","724109307","724109307","15229","CAkSound","True","724109307.wem","29963"
"15231","AkBankSourceData","","724109307","724109307","15230","SoundInitialValues","True","724109307.wem","29963"
"15232","AkMediaInformation","","724109307","724109307","15231","AkBankSourceData","True","724109307.wem","29963"
"15244","CAkSound","","439504169","439504169","109","HircChunk","True","439504169.wem","41613"
"15245","SoundInitialValues","","439504169","439504169","15244","CAkSound","True","439504169.wem","41613"
"15246","AkBankSourceData","","439504169","439504169","15245","SoundInitialValues","True","439504169.wem","41613"
"15247","AkMediaInformation","","439504169","439504169","15246","AkBankSourceData","True","439504169.wem","41613"
"15259","CAkSound","","246891663","246891663","109","HircChunk","True","246891663.wem","56791"
"15260","SoundInitialValues","","246891663","246891663","15259","CAkSound","True","246891663.wem","56791"
"15261","AkBankSourceData","","246891663","246891663","15260","SoundInitialValues","True","246891663.wem","56791"
"15262","AkMediaInformation","","246891663","246891663","15261","AkBankSourceData","True","246891663.wem","56791"
"15274","CAkSound","","619345926","619345926","109","HircChunk","True","619345926.wem","27284"
"15275","SoundInitialValues","","619345926","619345926","15274","CAkSound","True","619345926.wem","27284"
"15276","AkBankSourceData","","619345926","619345926","15275","SoundInitialValues","True","619345926.wem","27284"
"15277","AkMediaInformation","","619345926","619345926","15276","AkBankSourceData","True","619345926.wem","27284"
"15289","CAkSound","","751516442","751516442","109","HircChunk","True","751516442.wem","33271"
"15290","SoundInitialValues","","751516442","751516442","15289","CAkSound","True","751516442.wem","33271"
"15291","AkBankSourceData","","751516442","751516442","15290","SoundInitialValues","True","751516442.wem","33271"
"15292","AkMediaInformation","","751516442","751516442","15291","AkBankSourceData","True","751516442.wem","33271"
"15304","CAkSound","","449583122","449583122","109","HircChunk","True","449583122.wem","46351"
"15305","SoundInitialValues","","449583122","449583122","15304","CAkSound","True","449583122.wem","46351"
"15306","AkBankSourceData","","449583122","449583122","15305","SoundInitialValues","True","449583122.wem","46351"
"15307","AkMediaInformation","","449583122","449583122","15306","AkBankSourceData","True","449583122.wem","46351"
"15319","CAkSound","","1004474760","1004474760","109","HircChunk","True","1004474760.wem","44722"
"15320","SoundInitialValues","","1004474760","1004474760","15319","CAkSound","True","1004474760.wem","44722"
"15321","AkBankSourceData","","1004474760","1004474760","15320","SoundInitialValues","True","1004474760.wem","44722"
"15322","AkMediaInformation","","1004474760","1004474760","15321","AkBankSourceData","True","1004474760.wem","44722"
"15334","CAkSound","","301847788","301847788","109","HircChunk","True","301847788.wem","17935"
"15335","SoundInitialValues","","301847788","301847788","15334","CAkSound","True","301847788.wem","17935"
"15336","AkBankSourceData","","301847788","301847788","15335","SoundInitialValues","True","301847788.wem","17935"
"15337","AkMediaInformation","","301847788","301847788","15336","AkBankSourceData","True","301847788.wem","17935"
"15349","CAkSound","","636894117","636894117","109","HircChunk","True","636894117.wem","3210"
"15350","SoundInitialValues","","636894117","636894117","15349","CAkSound","True","636894117.wem","3210"
"15351","AkBankSourceData","","636894117","636894117","15350","SoundInitialValues","True","636894117.wem","3210"
"15352","AkMediaInformation","","636894117","636894117","15351","AkBankSourceData","True","636894117.wem","3210"
"15364","CAkSound","","466008262","466008262","109","HircChunk","True","466008262.wem","22673"
"15365","SoundInitialValues","","466008262","466008262","15364","CAkSound","True","466008262.wem","22673"
"15366","AkBankSourceData","","466008262","466008262","15365","SoundInitialValues","True","466008262.wem","22673"
"15367","AkMediaInformation","","466008262","466008262","15366","AkBankSourceData","True","466008262.wem","22673"
"15379","CAkSound","","87634762","87634762","109","HircChunk","True","87634762.wem","15183"
"15380","SoundInitialValues","","87634762","87634762","15379","CAkSound","True","87634762.wem","15183"
"15381","AkBankSourceData","","87634762","87634762","15380","SoundInitialValues","True","87634762.wem","15183"
"15382","AkMediaInformation","","87634762","87634762","15381","AkBankSourceData","True","87634762.wem","15183"
"15394","CAkSound","","640595667","640595667","109","HircChunk","True","640595667.wem","25340"
"15395","SoundInitialValues","","640595667","640595667","15394","CAkSound","True","640595667.wem","25340"
"15396","AkBankSourceData","","640595667","640595667","15395","SoundInitialValues","True","640595667.wem","25340"
"15397","AkMediaInformation","","640595667","640595667","15396","AkBankSourceData","True","640595667.wem","25340"
"15409","CAkSound","","686640077","686640077","109","HircChunk","True","686640077.wem","101558"
"15410","SoundInitialValues","","686640077","686640077","15409","CAkSound","True","686640077.wem","101558"
"15411","AkBankSourceData","","686640077","686640077","15410","SoundInitialValues","True","686640077.wem","101558"
"15412","AkMediaInformation","","686640077","686640077","15411","AkBankSourceData","True","686640077.wem","101558"
"15424","CAkSound","","384020408","384020408","109","HircChunk","True","384020408.wem","43615"
"15425","SoundInitialValues","","384020408","384020408","15424","CAkSound","True","384020408.wem","43615"
"15426","AkBankSourceData","","384020408","384020408","15425","SoundInitialValues","True","384020408.wem","43615"
"15427","AkMediaInformation","","384020408","384020408","15426","AkBankSourceData","True","384020408.wem","43615"
"15439","CAkSound","","826928329","826928329","109","HircChunk","True","826928329.wem","14471"
"15440","SoundInitialValues","","826928329","826928329","15439","CAkSound","True","826928329.wem","14471"
"15441","AkBankSourceData","","826928329","826928329","15440","SoundInitialValues","True","826928329.wem","14471"
"15442","AkMediaInformation","","826928329","826928329","15441","AkBankSourceData","True","826928329.wem","14471"
"15455","CAkSound","","1032521899","1032521899","109","HircChunk","True","1032521899.wem","44406"
"15456","SoundInitialValues","","1032521899","1032521899","15455","CAkSound","True","1032521899.wem","44406"
"15457","AkBankSourceData","","1032521899","1032521899","15456","SoundInitialValues","True","1032521899.wem","44406"
"15458","AkMediaInformation","","1032521899","1032521899","15457","AkBankSourceData","True","1032521899.wem","44406"
"15470","CAkSound","","677551103","677551103","109","HircChunk","True","677551103.wem","37832"
"15471","SoundInitialValues","","677551103","677551103","15470","CAkSound","True","677551103.wem","37832"
"15472","AkBankSourceData","","677551103","677551103","15471","SoundInitialValues","True","677551103.wem","37832"
"15473","AkMediaInformation","","677551103","677551103","15472","AkBankSourceData","True","677551103.wem","37832"
"15485","CAkSound","","530397980","530397980","109","HircChunk","True","530397980.wem","32426"
"15486","SoundInitialValues","","530397980","530397980","15485","CAkSound","True","530397980.wem","32426"
"15487","AkBankSourceData","","530397980","530397980","15486","SoundInitialValues","True","530397980.wem","32426"
"15488","AkMediaInformation","","530397980","530397980","15487","AkBankSourceData","True","530397980.wem","32426"
"15500","CAkSound","","458898376","458898376","109","HircChunk","True","458898376.wem","19938"
"15501","SoundInitialValues","","458898376","458898376","15500","CAkSound","True","458898376.wem","19938"
"15502","AkBankSourceData","","458898376","458898376","15501","SoundInitialValues","True","458898376.wem","19938"
"15503","AkMediaInformation","","458898376","458898376","15502","AkBankSourceData","True","458898376.wem","19938"
"15515","CAkSound","","453883104","453883104","109","HircChunk","True","453883104.wem","22619"
"15516","SoundInitialValues","","453883104","453883104","15515","CAkSound","True","453883104.wem","22619"
"15517","AkBankSourceData","","453883104","453883104","15516","SoundInitialValues","True","453883104.wem","22619"
"15518","AkMediaInformation","","453883104","453883104","15517","AkBankSourceData","True","453883104.wem","22619"
"15530","CAkSound","","1027092084","1027092084","109","HircChunk","True","1027092084.wem","25867"
"15531","SoundInitialValues","","1027092084","1027092084","15530","CAkSound","True","1027092084.wem","25867"
"15532","AkBankSourceData","","1027092084","1027092084","15531","SoundInitialValues","True","1027092084.wem","25867"
"15533","AkMediaInformation","","1027092084","1027092084","15532","AkBankSourceData","True","1027092084.wem","25867"
"15545","CAkSound","","757582667","757582667","109","HircChunk","True","757582667.wem","9778"
"15546","SoundInitialValues","","757582667","757582667","15545","CAkSound","True","757582667.wem","9778"
"15547","AkBankSourceData","","757582667","757582667","15546","SoundInitialValues","True","757582667.wem","9778"
"15548","AkMediaInformation","","757582667","757582667","15547","AkBankSourceData","True","757582667.wem","9778"
"15560","CAkSound","","461263734","461263734","109","HircChunk","True","461263734.wem","32426"
"15561","SoundInitialValues","","461263734","461263734","15560","CAkSound","True","461263734.wem","32426"
"15562","AkBankSourceData","","461263734","461263734","15561","SoundInitialValues","True","461263734.wem","32426"
"15563","AkMediaInformation","","461263734","461263734","15562","AkBankSourceData","True","461263734.wem","32426"
"15575","CAkSound","","221217876","221217876","109","HircChunk","True","221217876.wem","15697"
"15576","SoundInitialValues","","221217876","221217876","15575","CAkSound","True","221217876.wem","15697"
"15577","AkBankSourceData","","221217876","221217876","15576","SoundInitialValues","True","221217876.wem","15697"
"15578","AkMediaInformation","","221217876","221217876","15577","AkBankSourceData","True","221217876.wem","15697"
"15590","CAkSound","","1050074967","1050074967","109","HircChunk","True","1050074967.wem","24460"
"15591","SoundInitialValues","","1050074967","1050074967","15590","CAkSound","True","1050074967.wem","24460"
"15592","AkBankSourceData","","1050074967","1050074967","15591","SoundInitialValues","True","1050074967.wem","24460"
"15593","AkMediaInformation","","1050074967","1050074967","15592","AkBankSourceData","True","1050074967.wem","24460"
"15605","CAkSound","","107137317","107137317","109","HircChunk","True","107137317.wem","46383"
"15606","SoundInitialValues","","107137317","107137317","15605","CAkSound","True","107137317.wem","46383"
"15607","AkBankSourceData","","107137317","107137317","15606","SoundInitialValues","True","107137317.wem","46383"
"15608","AkMediaInformation","","107137317","107137317","15607","AkBankSourceData","True","107137317.wem","46383"
"15620","CAkSound","","681167016","681167016","109","HircChunk","True","681167016.wem","97955"
"15621","SoundInitialValues","","681167016","681167016","15620","CAkSound","True","681167016.wem","97955"
"15622","AkBankSourceData","","681167016","681167016","15621","SoundInitialValues","True","681167016.wem","97955"
"15623","AkMediaInformation","","681167016","681167016","15622","AkBankSourceData","True","681167016.wem","97955"
"15635","CAkSound","","107594310","107594310","109","HircChunk","True","107594310.wem","36497"
"15636","SoundInitialValues","","107594310","107594310","15635","CAkSound","True","107594310.wem","36497"
"15637","AkBankSourceData","","107594310","107594310","15636","SoundInitialValues","True","107594310.wem","36497"
"15638","AkMediaInformation","","107594310","107594310","15637","AkBankSourceData","True","107594310.wem","36497"
"15650","CAkSound","","46657280","46657280","109","HircChunk","True","46657280.wem","14799"
"15651","SoundInitialValues","","46657280","46657280","15650","CAkSound","True","46657280.wem","14799"
"15652","AkBankSourceData","","46657280","46657280","15651","SoundInitialValues","True","46657280.wem","14799"
"15653","AkMediaInformation","","46657280","46657280","15652","AkBankSourceData","True","46657280.wem","14799"
"15665","CAkSound","","740908996","740908996","109","HircChunk","True","740908996.wem","23706"
"15666","SoundInitialValues","","740908996","740908996","15665","CAkSound","True","740908996.wem","23706"
"15667","AkBankSourceData","","740908996","740908996","15666","SoundInitialValues","True","740908996.wem","23706"
"15668","AkMediaInformation","","740908996","740908996","15667","AkBankSourceData","True","740908996.wem","23706"
"15680","CAkSound","","990263916","990263916","109","HircChunk","True","990263916.wem","31668"
"15681","SoundInitialValues","","990263916","990263916","15680","CAkSound","True","990263916.wem","31668"
"15682","AkBankSourceData","","990263916","990263916","15681","SoundInitialValues","True","990263916.wem","31668"
"15683","AkMediaInformation","","990263916","990263916","15682","AkBankSourceData","True","990263916.wem","31668"
"15695","CAkSound","","864627047","864627047","109","HircChunk","True","864627047.wem","39445"
"15696","SoundInitialValues","","864627047","864627047","15695","CAkSound","True","864627047.wem","39445"
"15697","AkBankSourceData","","864627047","864627047","15696","SoundInitialValues","True","864627047.wem","39445"
"15698","AkMediaInformation","","864627047","864627047","15697","AkBankSourceData","True","864627047.wem","39445"
"15710","CAkSound","","1012365781","1012365781","109","HircChunk","True","1012365781.wem","52825"
"15711","SoundInitialValues","","1012365781","1012365781","15710","CAkSound","True","1012365781.wem","52825"
"15712","AkBankSourceData","","1012365781","1012365781","15711","SoundInitialValues","True","1012365781.wem","52825"
"15713","AkMediaInformation","","1012365781","1012365781","15712","AkBankSourceData","True","1012365781.wem","52825"
"15725","CAkSound","","667534222","667534222","109","HircChunk","True","667534222.wem","23312"
"15726","SoundInitialValues","","667534222","667534222","15725","CAkSound","True","667534222.wem","23312"
"15727","AkBankSourceData","","667534222","667534222","15726","SoundInitialValues","True","667534222.wem","23312"
"15728","AkMediaInformation","","667534222","667534222","15727","AkBankSourceData","True","667534222.wem","23312"
"15740","CAkSound","","462415706","462415706","109","HircChunk","True","462415706.wem","96114"
"15741","SoundInitialValues","","462415706","462415706","15740","CAkSound","True","462415706.wem","96114"
"15742","AkBankSourceData","","462415706","462415706","15741","SoundInitialValues","True","462415706.wem","96114"
"15743","AkMediaInformation","","462415706","462415706","15742","AkBankSourceData","True","462415706.wem","96114"
"15755","CAkSound","","98552437","98552437","109","HircChunk","True","98552437.wem","38952"
"15756","SoundInitialValues","","98552437","98552437","15755","CAkSound","True","98552437.wem","38952"
"15757","AkBankSourceData","","98552437","98552437","15756","SoundInitialValues","True","98552437.wem","38952"
"15758","AkMediaInformation","","98552437","98552437","15757","AkBankSourceData","True","98552437.wem","38952"
"15770","CAkSound","","618494245","618494245","109","HircChunk","True","618494245.wem","18984"
"15771","SoundInitialValues","","618494245","618494245","15770","CAkSound","True","618494245.wem","18984"
"15772","AkBankSourceData","","618494245","618494245","15771","SoundInitialValues","True","618494245.wem","18984"
"15773","AkMediaInformation","","618494245","618494245","15772","AkBankSourceData","True","618494245.wem","18984"
"15785","CAkSound","","165923554","165923554","109","HircChunk","True","165923554.wem","9159"
"15786","SoundInitialValues","","165923554","165923554","15785","CAkSound","True","165923554.wem","9159"
"15787","AkBankSourceData","","165923554","165923554","15786","SoundInitialValues","True","165923554.wem","9159"
"15788","AkMediaInformation","","165923554","165923554","15787","AkBankSourceData","True","165923554.wem","9159"
"15800","CAkSound","","917585991","917585991","109","HircChunk","True","917585991.wem","46930"
"15801","SoundInitialValues","","917585991","917585991","15800","CAkSound","True","917585991.wem","46930"
"15802","AkBankSourceData","","917585991","917585991","15801","SoundInitialValues","True","917585991.wem","46930"
"15803","AkMediaInformation","","917585991","917585991","15802","AkBankSourceData","True","917585991.wem","46930"
"15815","CAkSound","","777986001","777986001","109","HircChunk","True","777986001.wem","32217"
"15816","SoundInitialValues","","777986001","777986001","15815","CAkSound","True","777986001.wem","32217"
"15817","AkBankSourceData","","777986001","777986001","15816","SoundInitialValues","True","777986001.wem","32217"
"15818","AkMediaInformation","","777986001","777986001","15817","AkBankSourceData","True","777986001.wem","32217"
"15830","CAkSound","","383557193","383557193","109","HircChunk","True","383557193.wem","69583"
"15831","SoundInitialValues","","383557193","383557193","15830","CAkSound","True","383557193.wem","69583"
"15832","AkBankSourceData","","383557193","383557193","15831","SoundInitialValues","True","383557193.wem","69583"
"15833","AkMediaInformation","","383557193","383557193","15832","AkBankSourceData","True","383557193.wem","69583"
"15845","CAkSound","","27253652","27253652","109","HircChunk","True","27253652.wem","68611"
"15846","SoundInitialValues","","27253652","27253652","15845","CAkSound","True","27253652.wem","68611"
"15847","AkBankSourceData","","27253652","27253652","15846","SoundInitialValues","True","27253652.wem","68611"
"15848","AkMediaInformation","","27253652","27253652","15847","AkBankSourceData","True","27253652.wem","68611"
"15860","CAkSound","","700711985","700711985","109","HircChunk","True","700711985.wem","46010"
"15861","SoundInitialValues","","700711985","700711985","15860","CAkSound","True","700711985.wem","46010"
"15862","AkBankSourceData","","700711985","700711985","15861","SoundInitialValues","True","700711985.wem","46010"
"15863","AkMediaInformation","","700711985","700711985","15862","AkBankSourceData","True","700711985.wem","46010"
"15875","CAkSound","","776471683","776471683","109","HircChunk","True","776471683.wem","32209"
"15876","SoundInitialValues","","776471683","776471683","15875","CAkSound","True","776471683.wem","32209"
"15877","AkBankSourceData","","776471683","776471683","15876","SoundInitialValues","True","776471683.wem","32209"
"15878","AkMediaInformation","","776471683","776471683","15877","AkBankSourceData","True","776471683.wem","32209"
"15890","CAkSound","","979626938","979626938","109","HircChunk","True","979626938.wem","20419"
"15891","SoundInitialValues","","979626938","979626938","15890","CAkSound","True","979626938.wem","20419"
"15892","AkBankSourceData","","979626938","979626938","15891","SoundInitialValues","True","979626938.wem","20419"
"15893","AkMediaInformation","","979626938","979626938","15892","AkBankSourceData","True","979626938.wem","20419"
"15905","CAkSound","","181960664","181960664","109","HircChunk","True","181960664.wem","116735"
"15906","SoundInitialValues","","181960664","181960664","15905","CAkSound","True","181960664.wem","116735"
"15907","AkBankSourceData","","181960664","181960664","15906","SoundInitialValues","True","181960664.wem","116735"
"15908","AkMediaInformation","","181960664","181960664","15907","AkBankSourceData","True","181960664.wem","116735"
"15920","CAkSound","","358279764","358279764","109","HircChunk","True","358279764.wem","16371"
"15921","SoundInitialValues","","358279764","358279764","15920","CAkSound","True","358279764.wem","16371"
"15922","AkBankSourceData","","358279764","358279764","15921","SoundInitialValues","True","358279764.wem","16371"
"15923","AkMediaInformation","","358279764","358279764","15922","AkBankSourceData","True","358279764.wem","16371"
"15949","CAkSound","","1024605331","1024605331","109","HircChunk","True","1024605331.wem","88331"
"15950","SoundInitialValues","","1024605331","1024605331","15949","CAkSound","True","1024605331.wem","88331"
"15951","AkBankSourceData","","1024605331","1024605331","15950","SoundInitialValues","True","1024605331.wem","88331"
"15952","AkMediaInformation","","1024605331","1024605331","15951","AkBankSourceData","True","1024605331.wem","88331"
"15964","CAkSound","","46999090","46999090","109","HircChunk","True","46999090.wem","60590"
"15965","SoundInitialValues","","46999090","46999090","15964","CAkSound","True","46999090.wem","60590"
"15966","AkBankSourceData","","46999090","46999090","15965","SoundInitialValues","True","46999090.wem","60590"
"15967","AkMediaInformation","","46999090","46999090","15966","AkBankSourceData","True","46999090.wem","60590"
"15979","CAkSound","","694355849","694355849","109","HircChunk","True","694355849.wem","7288"
"15980","SoundInitialValues","","694355849","694355849","15979","CAkSound","True","694355849.wem","7288"
"15981","AkBankSourceData","","694355849","694355849","15980","SoundInitialValues","True","694355849.wem","7288"
"15982","AkMediaInformation","","694355849","694355849","15981","AkBankSourceData","True","694355849.wem","7288"
"15994","CAkSound","","758290971","758290971","109","HircChunk","True","758290971.wem","25463"
"15995","SoundInitialValues","","758290971","758290971","15994","CAkSound","True","758290971.wem","25463"
"15996","AkBankSourceData","","758290971","758290971","15995","SoundInitialValues","True","758290971.wem","25463"
"15997","AkMediaInformation","","758290971","758290971","15996","AkBankSourceData","True","758290971.wem","25463"
"16009","CAkSound","","1007862950","1007862950","109","HircChunk","True","1007862950.wem","24385"
"16010","SoundInitialValues","","1007862950","1007862950","16009","CAkSound","True","1007862950.wem","24385"
"16011","AkBankSourceData","","1007862950","1007862950","16010","SoundInitialValues","True","1007862950.wem","24385"
"16012","AkMediaInformation","","1007862950","1007862950","16011","AkBankSourceData","True","1007862950.wem","24385"
"16024","CAkSound","","296620762","296620762","109","HircChunk","True","296620762.wem","18233"
"16025","SoundInitialValues","","296620762","296620762","16024","CAkSound","True","296620762.wem","18233"
"16026","AkBankSourceData","","296620762","296620762","16025","SoundInitialValues","True","296620762.wem","18233"
"16027","AkMediaInformation","","296620762","296620762","16026","AkBankSourceData","True","296620762.wem","18233"
"16039","CAkSound","","972858731","972858731","109","HircChunk","True","972858731.wem","10044"
"16040","SoundInitialValues","","972858731","972858731","16039","CAkSound","True","972858731.wem","10044"
"16041","AkBankSourceData","","972858731","972858731","16040","SoundInitialValues","True","972858731.wem","10044"
"16042","AkMediaInformation","","972858731","972858731","16041","AkBankSourceData","True","972858731.wem","10044"
"16054","CAkSound","","878999912","878999912","109","HircChunk","True","878999912.wem","22171"
"16055","SoundInitialValues","","878999912","878999912","16054","CAkSound","True","878999912.wem","22171"
"16056","AkBankSourceData","","878999912","878999912","16055","SoundInitialValues","True","878999912.wem","22171"
"16057","AkMediaInformation","","878999912","878999912","16056","AkBankSourceData","True","878999912.wem","22171"
"16069","CAkSound","","529627824","529627824","109","HircChunk","True","529627824.wem","44500"
"16070","SoundInitialValues","","529627824","529627824","16069","CAkSound","True","529627824.wem","44500"
"16071","AkBankSourceData","","529627824","529627824","16070","SoundInitialValues","True","529627824.wem","44500"
"16072","AkMediaInformation","","529627824","529627824","16071","AkBankSourceData","True","529627824.wem","44500"
"16084","CAkSound","","27512562","27512562","109","HircChunk","True","27512562.wem","46911"
"16085","SoundInitialValues","","27512562","27512562","16084","CAkSound","True","27512562.wem","46911"
"16086","AkBankSourceData","","27512562","27512562","16085","SoundInitialValues","True","27512562.wem","46911"
"16087","AkMediaInformation","","27512562","27512562","16086","AkBankSourceData","True","27512562.wem","46911"
"16099","CAkSound","","766877046","766877046","109","HircChunk","True","766877046.wem","17364"
"16100","SoundInitialValues","","766877046","766877046","16099","CAkSound","True","766877046.wem","17364"
"16101","AkBankSourceData","","766877046","766877046","16100","SoundInitialValues","True","766877046.wem","17364"
"16102","AkMediaInformation","","766877046","766877046","16101","AkBankSourceData","True","766877046.wem","17364"
