"SourceID","UFileID","WEMFound","WEMFile","RelativePath","SizeBytes","StreamType","IsLanguageSpecific","HasSource","ExternallySupplied","ParentObject"
"661007727","661007727","True","661007727.wem","th4_000_common_vo\english(us)\661007727.wem","52859","1","","","","AkBankSourceData"
"661524582","661524582","True","661524582.wem","th4_000_common_vo\english(us)\661524582.wem","18809","1","","","","AkBankSourceData"
"662180586","662180586","True","662180586.wem","th4_000_common_vo\english(us)\662180586.wem","52965","1","","","","AkBankSourceData"
"664790396","664790396","True","664790396.wem","th4_000_common_vo\english(us)\664790396.wem","43631","1","","","","AkBankSourceData"
"664929149","664929149","True","664929149.wem","th4_000_common_vo\english(us)\664929149.wem","26027","1","","","","AkBankSourceData"
"666889927","666889927","True","666889927.wem","th4_000_common_vo\english(us)\666889927.wem","31492","1","","","","AkBankSourceData"
"667534222","667534222","True","667534222.wem","th4_000_common_vo\english(us)\667534222.wem","23312","1","","","","AkBankSourceData"
"668525710","668525710","True","668525710.wem","th4_000_common_vo\english(us)\668525710.wem","61019","1","","","","AkBankSourceData"
"669126361","669126361","True","669126361.wem","th4_000_common_vo\english(us)\669126361.wem","24296","1","","","","AkBankSourceData"
"670881469","670881469","True","670881469.wem","th4_000_common_vo\english(us)\670881469.wem","20527","1","","","","AkBankSourceData"
"672084372","672084372","True","672084372.wem","th4_000_common_vo\english(us)\672084372.wem","61513","1","","","","AkBankSourceData"
"672970291","672970291","True","672970291.wem","th4_000_common_vo\english(us)\672970291.wem","12909","1","","","","AkBankSourceData"
"676072795","676072795","True","676072795.wem","th4_000_common_vo\english(us)\676072795.wem","19131","1","","","","AkBankSourceData"
"676334691","676334691","True","676334691.wem","th4_000_common_vo\english(us)\676334691.wem","129705","1","","","","AkBankSourceData"
"677551103","677551103","True","677551103.wem","th4_000_common_vo\english(us)\677551103.wem","37832","1","","","","AkBankSourceData"
"677559673","677559673","True","677559673.wem","th4_000_common_vo\english(us)\677559673.wem","38454","1","","","","AkBankSourceData"
"677993324","677993324","True","677993324.wem","th4_000_common_vo\english(us)\677993324.wem","16058","1","","","","AkBankSourceData"
"679458430","679458430","True","679458430.wem","th4_000_common_vo\english(us)\679458430.wem","15608","1","","","","AkBankSourceData"
"680130212","0","False","","","","0","","","","AkBankSourceData"
"680844896","680844896","True","680844896.wem","th4_000_common_vo\english(us)\680844896.wem","14570","1","","","","AkBankSourceData"
"681167016","681167016","True","681167016.wem","th4_000_common_vo\english(us)\681167016.wem","97955","1","","","","AkBankSourceData"
"681273938","681273938","True","681273938.wem","th4_000_common_vo\english(us)\681273938.wem","37633","1","","","","AkBankSourceData"
"681387595","681387595","True","681387595.wem","th4_000_common_vo\english(us)\681387595.wem","45444","1","","","","AkBankSourceData"
"683963940","683963940","True","683963940.wem","th4_000_common_vo\english(us)\683963940.wem","49228","1","","","","AkBankSourceData"
"686640077","686640077","True","686640077.wem","th4_000_common_vo\english(us)\686640077.wem","101558","1","","","","AkBankSourceData"
"687952756","687952756","True","687952756.wem","th4_000_common_vo\english(us)\687952756.wem","47498","1","","","","AkBankSourceData"
"688166578","688166578","True","688166578.wem","th4_000_common_vo\english(us)\688166578.wem","36907","1","","","","AkBankSourceData"
"688599799","688599799","True","688599799.wem","th4_000_common_vo\english(us)\688599799.wem","20484","1","","","","AkBankSourceData"
"688622186","688622186","True","688622186.wem","th4_000_common_vo\english(us)\688622186.wem","41981","1","","","","AkBankSourceData"
"691097811","691097811","True","691097811.wem","th4_000_common_vo\english(us)\691097811.wem","18470","1","","","","AkBankSourceData"
"691955040","691955040","True","691955040.wem","th4_000_common_vo\english(us)\691955040.wem","13565","1","","","","AkBankSourceData"
"694355849","694355849","True","694355849.wem","th4_000_common_vo\english(us)\694355849.wem","7288","1","","","","AkBankSourceData"
"695226232","695226232","True","695226232.wem","th4_000_common_vo\english(us)\695226232.wem","23304","1","","","","AkBankSourceData"
"697193758","697193758","True","697193758.wem","th4_000_common_vo\english(us)\697193758.wem","101336","2","","","","AkBankSourceData"
"697282788","697282788","True","697282788.wem","th4_000_common_vo\english(us)\697282788.wem","8388","2","","","","AkBankSourceData"
"698957989","698957989","True","698957989.wem","th4_000_common_vo\english(us)\698957989.wem","12633","1","","","","AkBankSourceData"
"700711985","700711985","True","700711985.wem","th4_000_common_vo\english(us)\700711985.wem","46010","1","","","","AkBankSourceData"
"701213895","701213895","True","701213895.wem","th4_000_common_vo\english(us)\701213895.wem","12943","1","","","","AkBankSourceData"
"702029865","702029865","True","702029865.wem","th4_000_common_vo\english(us)\702029865.wem","32507","1","","","","AkBankSourceData"
"702374114","702374114","True","702374114.wem","th4_000_common_vo\english(us)\702374114.wem","41386","1","","","","AkBankSourceData"
"702379328","702379328","True","702379328.wem","th4_000_common_vo\english(us)\702379328.wem","52629","1","","","","AkBankSourceData"
"704692640","704692640","True","704692640.wem","th4_000_common_vo\english(us)\704692640.wem","9769","2","","","","AkBankSourceData"
"705917216","705917216","True","705917216.wem","th4_000_common_vo\english(us)\705917216.wem","29639","1","","","","AkBankSourceData"
"706545110","706545110","True","706545110.wem","th4_000_common_vo\english(us)\706545110.wem","33315","1","","","","AkBankSourceData"
"708939688","708939688","True","708939688.wem","th4_000_common_vo\english(us)\708939688.wem","30894","1","","","","AkBankSourceData"
"709111517","709111517","True","709111517.wem","th4_000_common_vo\english(us)\709111517.wem","13678","1","","","","AkBankSourceData"
"711877029","711877029","True","711877029.wem","th4_000_common_vo\english(us)\711877029.wem","57096","1","","","","AkBankSourceData"
"712654566","712654566","True","712654566.wem","th4_000_common_vo\english(us)\712654566.wem","25317","2","","","","AkBankSourceData"
"713057920","713057920","True","713057920.wem","th4_000_common_vo\english(us)\713057920.wem","25996","2","","","","AkBankSourceData"
"715263746","715263746","True","715263746.wem","th4_000_common_vo\english(us)\715263746.wem","6464","1","","","","AkBankSourceData"
"715683777","715683777","True","715683777.wem","th4_000_common_vo\english(us)\715683777.wem","21679","1","","","","AkBankSourceData"
"717250427","717250427","True","717250427.wem","th4_000_common_vo\english(us)\717250427.wem","101974","2","","","","AkBankSourceData"
"718012839","718012839","True","718012839.wem","th4_000_common_vo\english(us)\718012839.wem","9391","2","","","","AkBankSourceData"
"718567021","718567021","True","718567021.wem","th4_000_common_vo\english(us)\718567021.wem","44305","1","","","","AkBankSourceData"
"720617396","720617396","True","720617396.wem","th4_000_common_vo\english(us)\720617396.wem","27514","1","","","","AkBankSourceData"
"722311450","722311450","True","722311450.wem","th4_000_common_vo\english(us)\722311450.wem","18332","1","","","","AkBankSourceData"
"722799325","722799325","True","722799325.wem","th4_000_common_vo\english(us)\722799325.wem","31468","1","","","","AkBankSourceData"
"723186224","723186224","True","723186224.wem","th4_000_common_vo\english(us)\723186224.wem","75017","2","","","","AkBankSourceData"
"723844794","723844794","True","723844794.wem","th4_000_common_vo\english(us)\723844794.wem","12362","1","","","","AkBankSourceData"
"724109307","724109307","True","724109307.wem","th4_000_common_vo\english(us)\724109307.wem","29963","1","","","","AkBankSourceData"
"724317941","724317941","True","724317941.wem","th4_000_common_vo\english(us)\724317941.wem","19676","1","","","","AkBankSourceData"
"724830889","724830889","True","724830889.wem","th4_000_common_vo\english(us)\724830889.wem","23774","1","","","","AkBankSourceData"
"726089987","726089987","True","726089987.wem","th4_000_common_vo\english(us)\726089987.wem","52227","1","","","","AkBankSourceData"
"729496704","729496704","True","729496704.wem","th4_000_common_vo\english(us)\729496704.wem","47531","1","","","","AkBankSourceData"
"730596321","730596321","True","730596321.wem","th4_000_common_vo\english(us)\730596321.wem","29638","1","","","","AkBankSourceData"
"731194467","731194467","True","731194467.wem","th4_000_common_vo\english(us)\731194467.wem","46783","1","","","","AkBankSourceData"
"731303406","731303406","True","731303406.wem","th4_000_common_vo\english(us)\731303406.wem","12633","1","","","","AkBankSourceData"
"731766908","731766908","True","731766908.wem","th4_000_common_vo\english(us)\731766908.wem","6180","1","","","","AkBankSourceData"
"731848657","731848657","True","731848657.wem","th4_000_common_vo\english(us)\731848657.wem","8411","2","","","","AkBankSourceData"
"734903317","734903317","True","734903317.wem","th4_000_common_vo\english(us)\734903317.wem","25101","1","","","","AkBankSourceData"
"735720766","735720766","True","735720766.wem","th4_000_common_vo\english(us)\735720766.wem","49597","1","","","","AkBankSourceData"
"736682789","736682789","True","736682789.wem","th4_000_common_vo\english(us)\736682789.wem","54138","1","","","","AkBankSourceData"
"736766333","736766333","True","736766333.wem","th4_000_common_vo\english(us)\736766333.wem","53877","1","","","","AkBankSourceData"
"738169013","738169013","True","738169013.wem","th4_000_common_vo\english(us)\738169013.wem","57726","1","","","","AkBankSourceData"
"738409400","738409400","True","738409400.wem","th4_000_common_vo\english(us)\738409400.wem","23184","1","","","","AkBankSourceData"
"739343470","739343470","True","739343470.wem","th4_000_common_vo\english(us)\739343470.wem","44790","1","","","","AkBankSourceData"
"739612169","739612169","True","739612169.wem","th4_000_common_vo\english(us)\739612169.wem","39041","1","","","","AkBankSourceData"
"739960959","739960959","True","739960959.wem","th4_000_common_vo\english(us)\739960959.wem","27641","2","","","","AkBankSourceData"
"740908996","740908996","True","740908996.wem","th4_000_common_vo\english(us)\740908996.wem","23706","1","","","","AkBankSourceData"
"742386258","742386258","True","742386258.wem","th4_000_common_vo\english(us)\742386258.wem","20972","1","","","","AkBankSourceData"
"742914976","742914976","True","742914976.wem","th4_000_common_vo\english(us)\742914976.wem","44759","1","","","","AkBankSourceData"
"743117923","743117923","True","743117923.wem","th4_000_common_vo\english(us)\743117923.wem","20599","1","","","","AkBankSourceData"
"743470628","743470628","True","743470628.wem","th4_000_common_vo\english(us)\743470628.wem","38879","1","","","","AkBankSourceData"
"744639936","744639936","True","744639936.wem","th4_000_common_vo\english(us)\744639936.wem","19868","1","","","","AkBankSourceData"
"749918491","749918491","True","749918491.wem","th4_000_common_vo\english(us)\749918491.wem","106708","1","","","","AkBankSourceData"
"750068795","750068795","True","750068795.wem","th4_000_common_vo\english(us)\750068795.wem","50244","1","","","","AkBankSourceData"
"751285065","751285065","True","751285065.wem","th4_000_common_vo\english(us)\751285065.wem","28222","1","","","","AkBankSourceData"
"751516442","751516442","True","751516442.wem","th4_000_common_vo\english(us)\751516442.wem","33271","1","","","","AkBankSourceData"
"751737961","751737961","True","751737961.wem","th4_000_common_vo\english(us)\751737961.wem","15947","1","","","","AkBankSourceData"
"752327521","752327521","True","752327521.wem","th4_000_common_vo\english(us)\752327521.wem","13171","1","","","","AkBankSourceData"
"753076740","753076740","True","753076740.wem","th4_000_common_vo\english(us)\753076740.wem","19997","1","","","","AkBankSourceData"
"753289531","753289531","True","753289531.wem","th4_000_common_vo\english(us)\753289531.wem","28667","1","","","","AkBankSourceData"
"753629622","753629622","True","753629622.wem","th4_000_common_vo\english(us)\753629622.wem","15340","1","","","","AkBankSourceData"
"754082385","754082385","True","754082385.wem","th4_000_common_vo\english(us)\754082385.wem","28108","1","","","","AkBankSourceData"
"755475297","755475297","True","755475297.wem","th4_000_common_vo\english(us)\755475297.wem","10031","1","","","","AkBankSourceData"
"755501008","755501008","True","755501008.wem","th4_000_common_vo\english(us)\755501008.wem","48015","2","","","","AkBankSourceData"
"755540062","755540062","True","755540062.wem","th4_000_common_vo\english(us)\755540062.wem","42112","1","","","","AkBankSourceData"
"757009109","757009109","True","757009109.wem","th4_000_common_vo\english(us)\757009109.wem","45927","1","","","","AkBankSourceData"
"757292548","757292548","True","757292548.wem","th4_000_common_vo\english(us)\757292548.wem","11606","1","","","","AkBankSourceData"
"757582667","757582667","True","757582667.wem","th4_000_common_vo\english(us)\757582667.wem","9778","1","","","","AkBankSourceData"
"758290971","758290971","True","758290971.wem","th4_000_common_vo\english(us)\758290971.wem","25463","1","","","","AkBankSourceData"
"760561591","760561591","True","760561591.wem","th4_000_common_vo\english(us)\760561591.wem","12138","1","","","","AkBankSourceData"
"760776751","760776751","True","760776751.wem","th4_000_common_vo\english(us)\760776751.wem","45415","1","","","","AkBankSourceData"
"763059289","763059289","True","763059289.wem","th4_000_common_vo\english(us)\763059289.wem","77983","1","","","","AkBankSourceData"
"763581127","763581127","True","763581127.wem","th4_000_common_vo\english(us)\763581127.wem","35562","1","","","","AkBankSourceData"
"764618888","764618888","True","764618888.wem","th4_000_common_vo\english(us)\764618888.wem","26518","1","","","","AkBankSourceData"
"765967550","765967550","True","765967550.wem","th4_000_common_vo\english(us)\765967550.wem","12488","1","","","","AkBankSourceData"
"766154379","766154379","True","766154379.wem","th4_000_common_vo\english(us)\766154379.wem","20891","1","","","","AkBankSourceData"
"766329512","766329512","True","766329512.wem","th4_000_common_vo\english(us)\766329512.wem","16281","1","","","","AkBankSourceData"
"766877046","766877046","True","766877046.wem","th4_000_common_vo\english(us)\766877046.wem","17364","1","","","","AkBankSourceData"
"770080605","770080605","True","770080605.wem","th4_000_common_vo\english(us)\770080605.wem","8850","1","","","","AkBankSourceData"
"770219451","770219451","True","770219451.wem","th4_000_common_vo\english(us)\770219451.wem","15422","1","","","","AkBankSourceData"
"770679657","770679657","True","770679657.wem","th4_000_common_vo\english(us)\770679657.wem","44461","1","","","","AkBankSourceData"
"771764595","771764595","True","771764595.wem","th4_000_common_vo\english(us)\771764595.wem","72058","1","","","","AkBankSourceData"
"772188202","772188202","True","772188202.wem","th4_000_common_vo\english(us)\772188202.wem","17492","1","","","","AkBankSourceData"
"774219807","774219807","True","774219807.wem","th4_000_common_vo\english(us)\774219807.wem","14451","1","","","","AkBankSourceData"
"775795699","775795699","True","775795699.wem","th4_000_common_vo\english(us)\775795699.wem","59819","1","","","","AkBankSourceData"
"776471683","776471683","True","776471683.wem","th4_000_common_vo\english(us)\776471683.wem","32209","1","","","","AkBankSourceData"
"776520249","776520249","True","776520249.wem","th4_000_common_vo\english(us)\776520249.wem","18094","1","","","","AkBankSourceData"
"777512750","777512750","True","777512750.wem","th4_000_common_vo\english(us)\777512750.wem","48405","1","","","","AkBankSourceData"
"777986001","777986001","True","777986001.wem","th4_000_common_vo\english(us)\777986001.wem","32217","1","","","","AkBankSourceData"
"778813174","778813174","True","778813174.wem","th4_000_common_vo\english(us)\778813174.wem","8288","1","","","","AkBankSourceData"
"779278000","779278000","True","779278000.wem","th4_000_common_vo\english(us)\779278000.wem","32669","1","","","","AkBankSourceData"
"779318320","779318320","True","779318320.wem","th4_000_common_vo\english(us)\779318320.wem","43058","1","","","","AkBankSourceData"
"780242106","780242106","True","780242106.wem","th4_000_common_vo\english(us)\780242106.wem","68593","1","","","","AkBankSourceData"
"780869917","780869917","True","780869917.wem","th4_000_common_vo\english(us)\780869917.wem","15769","1","","","","AkBankSourceData"
"781584840","781584840","True","781584840.wem","th4_000_common_vo\english(us)\781584840.wem","9315","2","","","","AkBankSourceData"
"781774049","781774049","True","781774049.wem","th4_000_common_vo\english(us)\781774049.wem","80336","1","","","","AkBankSourceData"
"781907701","781907701","True","781907701.wem","th4_000_common_vo\english(us)\781907701.wem","21024","1","","","","AkBankSourceData"
"781960931","781960931","True","781960931.wem","th4_000_common_vo\english(us)\781960931.wem","21324","1","","","","AkBankSourceData"
"784706505","784706505","True","784706505.wem","th4_000_common_vo\english(us)\784706505.wem","35796","1","","","","AkBankSourceData"
"785139564","785139564","True","785139564.wem","th4_000_common_vo\english(us)\785139564.wem","26593","1","","","","AkBankSourceData"
"785330184","785330184","True","785330184.wem","th4_000_common_vo\english(us)\785330184.wem","17815","1","","","","AkBankSourceData"
"785886237","785886237","True","785886237.wem","th4_000_common_vo\english(us)\785886237.wem","12110","1","","","","AkBankSourceData"
"786785770","786785770","True","786785770.wem","th4_000_common_vo\english(us)\786785770.wem","29445","1","","","","AkBankSourceData"
"788169647","788169647","True","788169647.wem","th4_000_common_vo\english(us)\788169647.wem","38697","1","","","","AkBankSourceData"
"788630374","788630374","True","788630374.wem","th4_000_common_vo\english(us)\788630374.wem","15930","1","","","","AkBankSourceData"
"789342652","789342652","True","789342652.wem","th4_000_common_vo\english(us)\789342652.wem","17495","1","","","","AkBankSourceData"
"789495999","789495999","True","789495999.wem","th4_000_common_vo\english(us)\789495999.wem","86738","1","","","","AkBankSourceData"
"790152374","790152374","True","790152374.wem","th4_000_common_vo\english(us)\790152374.wem","18325","1","","","","AkBankSourceData"
"791924021","791924021","True","791924021.wem","th4_000_common_vo\english(us)\791924021.wem","292734","1","","","","AkBankSourceData"
"792588876","792588876","True","792588876.wem","th4_000_common_vo\english(us)\792588876.wem","26793","1","","","","AkBankSourceData"
"793668433","793668433","True","793668433.wem","th4_000_common_vo\english(us)\793668433.wem","15603","1","","","","AkBankSourceData"
"793708866","793708866","True","793708866.wem","th4_000_common_vo\english(us)\793708866.wem","33024","1","","","","AkBankSourceData"
"795110502","795110502","True","795110502.wem","th4_000_common_vo\english(us)\795110502.wem","77064","2","","","","AkBankSourceData"
"796883833","796883833","True","796883833.wem","th4_000_common_vo\english(us)\796883833.wem","23108","1","","","","AkBankSourceData"
"797426814","797426814","True","797426814.wem","th4_000_common_vo\english(us)\797426814.wem","63498","1","","","","AkBankSourceData"
"798490929","798490929","True","798490929.wem","th4_000_common_vo\english(us)\798490929.wem","12113","1","","","","AkBankSourceData"
"799928963","799928963","True","799928963.wem","th4_000_common_vo\english(us)\799928963.wem","82032","1","","","","AkBankSourceData"
"800015293","800015293","True","800015293.wem","th4_000_common_vo\english(us)\800015293.wem","82528","1","","","","AkBankSourceData"
"800692050","800692050","True","800692050.wem","th4_000_common_vo\english(us)\800692050.wem","78047","1","","","","AkBankSourceData"
"800696960","800696960","True","800696960.wem","th4_000_common_vo\english(us)\800696960.wem","46991","1","","","","AkBankSourceData"
"801833393","801833393","True","801833393.wem","th4_000_common_vo\english(us)\801833393.wem","9982","1","","","","AkBankSourceData"
"802166597","802166597","True","802166597.wem","th4_000_common_vo\english(us)\802166597.wem","16602","2","","","","AkBankSourceData"
"802413119","802413119","True","802413119.wem","th4_000_common_vo\english(us)\802413119.wem","73699","1","","","","AkBankSourceData"
"803570338","803570338","True","803570338.wem","th4_000_common_vo\english(us)\803570338.wem","28140","1","","","","AkBankSourceData"
"804342991","804342991","True","804342991.wem","th4_000_common_vo\english(us)\804342991.wem","8181","1","","","","AkBankSourceData"
"805585905","805585905","True","805585905.wem","th4_000_common_vo\english(us)\805585905.wem","18810","1","","","","AkBankSourceData"
"808784971","808784971","True","808784971.wem","th4_000_common_vo\english(us)\808784971.wem","24493","1","","","","AkBankSourceData"
"809202668","809202668","True","809202668.wem","th4_000_common_vo\english(us)\809202668.wem","27854","1","","","","AkBankSourceData"
"809326529","809326529","True","809326529.wem","th4_000_common_vo\english(us)\809326529.wem","7647","1","","","","AkBankSourceData"
"810336999","810336999","True","810336999.wem","th4_000_common_vo\english(us)\810336999.wem","35672","1","","","","AkBankSourceData"
"812339299","812339299","True","812339299.wem","th4_000_common_vo\english(us)\812339299.wem","19927","1","","","","AkBankSourceData"
"813163035","813163035","True","813163035.wem","th4_000_common_vo\english(us)\813163035.wem","27950","1","","","","AkBankSourceData"
"815062021","815062021","True","815062021.wem","th4_000_common_vo\english(us)\815062021.wem","16261","1","","","","AkBankSourceData"
"816045425","816045425","True","816045425.wem","th4_000_common_vo\english(us)\816045425.wem","45028","1","","","","AkBankSourceData"
"816378630","816378630","True","816378630.wem","th4_000_common_vo\english(us)\816378630.wem","9291","1","","","","AkBankSourceData"
"818539637","818539637","True","818539637.wem","th4_000_common_vo\english(us)\818539637.wem","6590","1","","","","AkBankSourceData"
"820023170","820023170","True","820023170.wem","th4_000_common_vo\english(us)\820023170.wem","28597","1","","","","AkBankSourceData"
"820152014","820152014","True","820152014.wem","th4_000_common_vo\english(us)\820152014.wem","44258","1","","","","AkBankSourceData"
"820757872","820757872","True","820757872.wem","th4_000_common_vo\english(us)\820757872.wem","11894","1","","","","AkBankSourceData"
"821440897","821440897","True","821440897.wem","th4_000_common_vo\english(us)\821440897.wem","13012","1","","","","AkBankSourceData"
"822250269","822250269","True","822250269.wem","th4_000_common_vo\english(us)\822250269.wem","29332","1","","","","AkBankSourceData"
"822386335","822386335","True","822386335.wem","th4_000_common_vo\english(us)\822386335.wem","32196","2","","","","AkBankSourceData"
"823705667","823705667","True","823705667.wem","th4_000_common_vo\english(us)\823705667.wem","8845","2","","","","AkBankSourceData"
"824470248","824470248","True","824470248.wem","th4_000_common_vo\english(us)\824470248.wem","7513","1","","","","AkBankSourceData"
"826928329","826928329","True","826928329.wem","th4_000_common_vo\english(us)\826928329.wem","14471","1","","","","AkBankSourceData"
"829903043","829903043","True","829903043.wem","th4_000_common_vo\english(us)\829903043.wem","8113","1","","","","AkBankSourceData"
"829944393","829944393","True","829944393.wem","th4_000_common_vo\english(us)\829944393.wem","17845","1","","","","AkBankSourceData"
"831440145","831440145","True","831440145.wem","th4_000_common_vo\english(us)\831440145.wem","7464","1","","","","AkBankSourceData"
"831866575","831866575","True","831866575.wem","th4_000_common_vo\english(us)\831866575.wem","48861","2","","","","AkBankSourceData"
"833202924","833202924","True","833202924.wem","th4_000_common_vo\english(us)\833202924.wem","47024","2","","","","AkBankSourceData"
"833742253","833742253","True","833742253.wem","th4_000_common_vo\english(us)\833742253.wem","7448","2","","","","AkBankSourceData"
"833910343","833910343","True","833910343.wem","th4_000_common_vo\english(us)\833910343.wem","21201","1","","","","AkBankSourceData"
"834123639","834123639","True","834123639.wem","th4_000_common_vo\english(us)\834123639.wem","11836","1","","","","AkBankSourceData"
"835897267","835897267","True","835897267.wem","th4_000_common_vo\english(us)\835897267.wem","12872","1","","","","AkBankSourceData"
"836114481","836114481","True","836114481.wem","th4_000_common_vo\english(us)\836114481.wem","15571","1","","","","AkBankSourceData"
"836242656","836242656","True","836242656.wem","th4_000_common_vo\english(us)\836242656.wem","41531","1","","","","AkBankSourceData"
"836270660","836270660","True","836270660.wem","th4_000_common_vo\english(us)\836270660.wem","39055","1","","","","AkBankSourceData"
"836859547","836859547","True","836859547.wem","th4_000_common_vo\english(us)\836859547.wem","25778","2","","","","AkBankSourceData"
"840613763","840613763","True","840613763.wem","th4_000_common_vo\english(us)\840613763.wem","26543","1","","","","AkBankSourceData"
"840654523","840654523","True","840654523.wem","th4_000_common_vo\english(us)\840654523.wem","30042","1","","","","AkBankSourceData"
"841131934","841131934","True","841131934.wem","th4_000_common_vo\english(us)\841131934.wem","24697","1","","","","AkBankSourceData"
"842102351","842102351","True","842102351.wem","th4_000_common_vo\english(us)\842102351.wem","40648","1","","","","AkBankSourceData"
"842744467","842744467","True","842744467.wem","th4_000_common_vo\english(us)\842744467.wem","15555","1","","","","AkBankSourceData"
"843034458","843034458","True","843034458.wem","th4_000_common_vo\english(us)\843034458.wem","28239","1","","","","AkBankSourceData"
"843549300","843549300","True","843549300.wem","th4_000_common_vo\english(us)\843549300.wem","23161","1","","","","AkBankSourceData"
"846685508","846685508","True","846685508.wem","th4_000_common_vo\english(us)\846685508.wem","57588","2","","","","AkBankSourceData"
"846917398","846917398","True","846917398.wem","th4_000_common_vo\english(us)\846917398.wem","36625","2","","","","AkBankSourceData"
"846936539","846936539","True","846936539.wem","th4_000_common_vo\english(us)\846936539.wem","39695","1","","","","AkBankSourceData"
"846965701","846965701","True","846965701.wem","th4_000_common_vo\english(us)\846965701.wem","24643","1","","","","AkBankSourceData"
"848134069","848134069","True","848134069.wem","th4_000_common_vo\english(us)\848134069.wem","11643","1","","","","AkBankSourceData"
"849736638","849736638","True","849736638.wem","th4_000_common_vo\english(us)\849736638.wem","44864","1","","","","AkBankSourceData"
"850488335","850488335","True","850488335.wem","th4_000_common_vo\english(us)\850488335.wem","29307","1","","","","AkBankSourceData"
"853338107","853338107","True","853338107.wem","th4_000_common_vo\english(us)\853338107.wem","274706","1","","","","AkBankSourceData"
"853491826","853491826","True","853491826.wem","th4_000_common_vo\english(us)\853491826.wem","14158","1","","","","AkBankSourceData"
"854370586","854370586","True","854370586.wem","th4_000_common_vo\english(us)\854370586.wem","29974","1","","","","AkBankSourceData"
"854499199","854499199","True","854499199.wem","th4_000_common_vo\english(us)\854499199.wem","11209","1","","","","AkBankSourceData"
"857517261","857517261","True","857517261.wem","th4_000_common_vo\english(us)\857517261.wem","16385","1","","","","AkBankSourceData"
"858031971","858031971","True","858031971.wem","th4_000_common_vo\english(us)\858031971.wem","72508","1","","","","AkBankSourceData"
"858928381","858928381","True","858928381.wem","th4_000_common_vo\english(us)\858928381.wem","25078","1","","","","AkBankSourceData"
